10/04/20,17:48:11,470,44,532,52,650,52,516
10/04/20,17:48:12,470,43,532,95,650,54,516
10/04/20,17:48:13,470,41,532,92,650,53,516
10/04/20,17:48:14,470,42,532,94,650,51,516
10/04/20,17:48:15,470,44,532,91,650,50,516
10/04/20,17:48:16,470,42,532,100,650,52,516
10/04/20,17:48:18,470,45,532,93,650,52,516
10/04/20,17:48:19,470,44,532,99,650,50,516
10/04/20,17:48:20,470,43,532,91,650,52,516
10/04/20,17:48:21,470,44,532,97,650,50,516
10/04/20,17:48:22,470,44,532,97,650,52,516
10/04/20,17:48:23,470,42,532,96,650,50,516
10/04/20,17:48:24,470,45,532,68,650,52,516
10/04/20,17:48:25,470,47,532,50,650,51,516
10/04/20,17:48:27,470,39,532,48,650,50,516
10/04/20,17:48:28,470,47,532,92,650,52,516
10/04/20,17:48:29,470,42,532,96,650,53,516
10/04/20,17:48:30,470,40,532,94,650,53,516
10/04/20,17:48:31,470,36,532,42,650,51,516
10/04/20,17:48:32,470,38,532,26,650,52,516
10/04/20,17:48:33,470,50,532,72,650,51,516
10/04/20,17:48:34,470,38,532,42,650,52,516
10/04/20,17:48:36,470,40,532,35,650,52,516
10/04/20,17:48:37,470,44,532,66,650,53,516
10/04/20,17:48:38,470,45,532,72,650,51,516
10/04/20,17:48:39,470,43,532,68,650,53,516
10/04/20,17:48:40,470,39,532,74,650,52,516
10/04/20,17:48:41,470,50,532,71,650,53,516
10/04/20,17:48:42,470,50,532,78,650,52,516
10/04/20,17:48:43,470,49,532,90,650,52,516
10/04/20,17:48:45,470,46,532,58,650,53,516
10/04/20,17:48:46,470,32,532,19,650,52,516
10/04/20,17:48:47,470,53,532,84,650,52,516
10/04/20,17:48:48,470,46,532,61,650,51,516
10/04/20,17:48:49,470,28,532,16,650,51,516
10/04/20,17:48:50,470,59,532,86,650,54,516
10/04/20,17:48:51,470,53,532,100,650,54,516
10/04/20,17:48:52,470,44,532,94,650,51,516
10/04/20,17:48:54,470,42,532,97,650,53,516
10/04/20,17:48:55,470,42,532,96,650,53,516
10/04/20,17:48:56,470,55,532,103,650,50,516
10/04/20,17:48:57,470,57,532,90,650,57,516
10/04/20,17:48:58,470,27,532,84,650,50,516
10/04/20,17:48:59,470,71,532,85,650,53,516
10/04/20,17:49:00,470,71,532,90,650,55,516
10/04/20,17:49:02,470,16,532,13,650,50,516
10/04/20,17:49:03,470,48,532,14,650,52,516
10/04/20,17:49:04,470,51,532,49,650,52,516
10/04/20,17:49:05,470,49,532,100,650,54,516
10/04/20,17:49:06,470,44,532,44,650,54,516
10/04/20,17:49:07,470,32,532,65,650,52,516
10/04/20,17:49:08,470,41,532,59,650,53,516
10/04/20,17:49:09,470,46,532,86,650,51,516
10/04/20,17:49:11,470,29,532,22,650,50,516
10/04/20,17:49:12,470,66,532,95,650,56,516
10/04/20,17:49:13,470,45,532,89,650,53,516
10/04/20,17:49:14,470,64,532,96,650,53,516
10/04/20,17:49:15,470,43,532,96,650,53,516
10/04/20,17:49:16,470,63,532,95,650,56,516
10/04/20,17:49:17,470,40,532,96,650,53,516
10/04/20,17:49:18,470,52,532,101,650,52,516
10/04/20,17:49:20,470,55,532,98,650,52,516
10/04/20,17:49:21,470,23,532,79,650,49,516
10/04/20,17:49:22,470,52,532,89,650,56,516
