raw_phase_delay,raw_thermistor_voltage,oxygen_ml_l,temperature,datetime
16.842,0.733070,7.435,16.0566,10/22/2020 17:56:23.292505
16.846,0.733063,7.430,16.0569,10/22/2020 17:56:24.508254
16.838,0.733003,7.439,16.0595,10/22/2020 17:56:25.833713
16.839,0.732869,7.435,16.0653,10/22/2020 17:56:26.946733
16.836,0.732495,7.434,16.0815,10/22/2020 17:56:28.128574
16.834,0.731960,7.430,16.1048,10/22/2020 17:56:29.233620
16.830,0.732014,7.435,16.1025,10/22/2020 17:56:30.447375
16.835,0.732115,7.431,16.0981,10/22/2020 17:56:31.687059
16.842,0.732201,7.425,16.0944,10/22/2020 17:56:32.795095
16.835,0.731916,7.429,16.1068,10/22/2020 17:56:33.973945
16.836,0.731968,7.429,16.1045,10/22/2020 17:56:35.159774
16.843,0.732014,7.421,16.1025,10/22/2020 17:56:36.359564
16.847,0.731804,7.415,16.1116,10/22/2020 17:56:37.535422
16.845,0.731314,7.411,16.1330,10/22/2020 17:56:38.719254
16.837,0.731175,7.418,16.1390,10/22/2020 17:56:39.944978
16.837,0.731116,7.418,16.1416,10/22/2020 17:56:41.183666
16.843,0.731341,7.413,16.1318,10/22/2020 17:56:42.295693
16.836,0.731451,7.422,16.1270,10/22/2020 17:56:43.582253
16.838,0.731531,7.421,16.1235,10/22/2020 17:56:44.762097
16.835,0.730942,7.418,16.1492,10/22/2020 17:56:45.826250
16.843,0.731665,7.417,16.1177,10/22/2020 17:56:47.109817
16.846,0.731164,7.408,16.1395,10/22/2020 17:56:48.299636
16.841,0.731072,7.413,16.1435,10/22/2020 17:56:49.399695
16.844,0.731232,7.411,16.1365,10/22/2020 17:56:50.595498
16.843,0.731406,7.415,16.1289,10/22/2020 17:56:51.800277
16.843,0.730978,7.410,16.1476,10/22/2020 17:56:52.978128
16.847,0.731079,7.407,16.1432,10/22/2020 17:56:54.242746
16.838,0.730979,7.415,16.1475,10/22/2020 17:56:55.466475
16.844,0.731255,7.411,16.1355,10/22/2020 17:56:56.537606
16.844,0.731132,7.410,16.1409,10/22/2020 17:56:57.719451
16.843,0.730782,7.407,16.1561,10/22/2020 17:56:58.916249
16.844,0.731000,7.409,16.1467,10/22/2020 17:57:00.060189
16.839,0.730215,7.405,16.1809,10/22/2020 17:57:01.375672
16.843,0.730925,7.408,16.1499,10/22/2020 17:57:02.458775
16.847,0.730927,7.404,16.1498,10/22/2020 17:57:03.644606
16.852,0.731026,7.400,16.1455,10/22/2020 17:57:04.904238
16.846,0.730881,7.405,16.1518,10/22/2020 17:57:06.103031
16.840,0.730135,7.403,16.1844,10/22/2020 17:57:07.217051
16.849,0.730923,7.402,16.1500,10/22/2020 17:57:08.401885
16.848,0.731061,7.405,16.1440,10/22/2020 17:57:09.719360
16.851,0.729989,7.390,16.1907,10/22/2020 17:57:10.896212
16.855,0.730155,7.387,16.1835,10/22/2020 17:57:11.941424
16.852,0.730422,7.394,16.1718,10/22/2020 17:57:13.165147
16.851,0.730922,7.401,16.1501,10/22/2020 17:57:14.406826
16.860,0.731161,7.394,16.1396,10/22/2020 17:57:15.610609
16.857,0.730042,7.384,16.1884,10/22/2020 17:57:16.706677
16.857,0.730354,7.387,16.1748,10/22/2020 17:57:17.963315
16.859,0.730942,7.393,16.1492,10/22/2020 17:57:19.079332
16.860,0.731447,7.397,16.1272,10/22/2020 17:57:20.358911
16.856,0.730840,7.394,16.1536,10/22/2020 17:57:21.530776
16.857,0.730466,7.389,16.1699,10/22/2020 17:57:22.665742
16.854,0.730328,7.390,16.1759,10/22/2020 17:57:24.090933
16.859,0.730741,7.389,16.1579,10/22/2020 17:57:25.101227
16.866,0.731520,7.391,16.1239,10/22/2020 17:57:26.165384
16.865,0.730898,7.386,16.1511,10/22/2020 17:57:27.444960
16.861,0.731465,7.397,16.1264,10/22/2020 17:57:28.541036
16.861,0.731776,7.400,16.1129,10/22/2020 17:57:29.699930
16.854,0.730948,7.397,16.1489,10/22/2020 17:57:30.993471
16.859,0.732229,7.407,16.0931,10/22/2020 17:57:32.077573
16.860,0.732328,7.407,16.0888,10/22/2020 17:57:33.377100
16.865,0.732729,7.406,16.0714,10/22/2020 17:57:34.512064
16.862,0.730993,7.390,16.1469,10/22/2020 17:57:35.689917
16.856,0.729611,7.380,16.2072,10/22/2020 17:57:36.962524
16.857,0.728977,7.372,16.2349,10/22/2020 17:57:38.178265
16.862,0.731604,7.396,16.1204,10/22/2020 17:57:39.402987
16.857,0.732256,7.409,16.0920,10/22/2020 17:57:40.917937
16.864,0.732779,7.408,16.0692,10/22/2020 17:57:41.619060
16.858,0.732670,7.413,16.0739,10/22/2020 17:57:42.807883
16.858,0.732249,7.408,16.0922,10/22/2020 17:57:43.997703
16.854,0.732991,7.421,16.0600,10/22/2020 17:57:45.206468
16.857,0.732797,7.416,16.0685,10/22/2020 17:57:46.360384
16.852,0.731500,7.406,16.1248,10/22/2020 17:57:47.559180
16.851,0.731996,7.413,16.1033,10/22/2020 17:57:48.748994
16.866,0.733287,7.412,16.0471,10/22/2020 17:57:49.960756
16.864,0.734113,7.424,16.0113,10/22/2020 17:57:51.130628
16.855,0.733673,7.427,16.0304,10/22/2020 17:57:52.296510
16.866,0.734599,7.427,15.9902,10/22/2020 17:57:53.490321
16.860,0.733605,7.422,16.0333,10/22/2020 17:57:54.666174
16.858,0.733862,7.426,16.0222,10/22/2020 17:57:55.974674
16.867,0.733616,7.415,16.0328,10/22/2020 17:57:57.035836
16.876,0.732218,7.389,16.0936,10/22/2020 17:57:58.257570
16.870,0.732562,7.399,16.0786,10/22/2020 17:57:59.422456
16.860,0.732139,7.405,16.0970,10/22/2020 17:58:00.666130
16.870,0.733845,7.414,16.0229,10/22/2020 17:58:01.792118
16.855,0.733470,7.425,16.0392,10/22/2020 17:58:03.002884
16.855,0.733986,7.432,16.0168,10/22/2020 17:58:04.201675
16.860,0.733397,7.419,16.0424,10/22/2020 17:58:05.347611
16.862,0.733678,7.420,16.0302,10/22/2020 17:58:06.510502
16.856,0.733179,7.421,16.0518,10/22/2020 17:58:07.814017
16.870,0.733353,7.409,16.0443,10/22/2020 17:58:08.953970
16.856,0.731807,7.405,16.1115,10/22/2020 17:58:10.078959
16.856,0.732252,7.410,16.0922,10/22/2020 17:58:11.271770
16.861,0.732008,7.403,16.1027,10/22/2020 17:58:12.457602
16.867,0.733493,7.413,16.0382,10/22/2020 17:58:13.745157
16.856,0.734250,7.434,16.0053,10/22/2020 17:58:15.125464
16.855,0.733680,7.428,16.0301,10/22/2020 17:58:16.157706
16.865,0.734939,7.432,15.9755,10/22/2020 17:58:17.226846
16.861,0.732313,7.406,16.0895,10/22/2020 17:58:18.425641
16.861,0.733003,7.414,16.0594,10/22/2020 17:58:19.646377
16.862,0.733986,7.424,16.0168,10/22/2020 17:58:20.899027
16.859,0.732813,7.414,16.0677,10/22/2020 17:58:21.972158
16.859,0.732935,7.415,16.0624,10/22/2020 17:58:23.174943
16.866,0.733481,7.414,16.0388,10/22/2020 17:58:24.338831
16.855,0.733101,7.421,16.0552,10/22/2020 17:58:25.594471
16.855,0.733602,7.427,16.0335,10/22/2020 17:58:26.726442
16.851,0.733706,7.432,16.0290,10/22/2020 17:58:27.925238
16.845,0.733502,7.436,16.0378,10/22/2020 17:58:29.102092
16.848,0.733891,7.438,16.0209,10/22/2020 17:58:30.259994
16.848,0.733654,7.435,16.0312,10/22/2020 17:58:31.460786
16.844,0.733060,7.432,16.0570,10/22/2020 17:58:32.675538
16.846,0.733602,7.436,16.0335,10/22/2020 17:58:33.841419
16.845,0.733274,7.434,16.0477,10/22/2020 17:58:35.050189
16.843,0.733705,7.441,16.0290,10/22/2020 17:58:36.222053
16.864,0.735002,7.434,15.9727,10/22/2020 17:58:37.430822
16.853,0.733863,7.433,16.0221,10/22/2020 17:58:38.597701
16.844,0.733216,7.434,16.0502,10/22/2020 17:58:39.771562
16.858,0.734125,7.430,16.0107,10/22/2020 17:58:40.972351
16.854,0.734112,7.434,16.0113,10/22/2020 17:58:42.144219
16.853,0.733688,7.430,16.0297,10/22/2020 17:58:43.317081
16.856,0.734122,7.432,16.0109,10/22/2020 17:58:44.537817
16.849,0.733312,7.430,16.0461,10/22/2020 17:58:45.785481
16.854,0.732780,7.418,16.0692,10/22/2020 17:58:46.898505
16.835,0.732178,7.432,16.0954,10/22/2020 17:58:48.077352
16.845,0.733252,7.433,16.0486,10/22/2020 17:58:49.272158
16.845,0.732505,7.425,16.0811,10/22/2020 17:58:50.571684
16.841,0.733264,7.438,16.0481,10/22/2020 17:58:51.719615
16.843,0.733617,7.440,16.0328,10/22/2020 17:58:52.814688
16.842,0.733522,7.440,16.0369,10/22/2020 17:58:54.013482
16.833,0.733500,7.449,16.0379,10/22/2020 17:58:55.180360
16.853,0.734302,7.437,16.0031,10/22/2020 17:58:56.388130
16.849,0.732861,7.425,16.0657,10/22/2020 17:58:57.566977
16.855,0.734934,7.442,15.9756,10/22/2020 17:58:58.751809
16.836,0.731955,7.428,16.1051,10/22/2020 17:58:59.918688
16.834,0.733114,7.444,16.0546,10/22/2020 17:59:01.124465
16.831,0.732638,7.442,16.0754,10/22/2020 17:59:02.318273
16.850,0.733592,7.432,16.0339,10/22/2020 17:59:03.497122
16.835,0.731638,7.425,16.1189,10/22/2020 17:59:04.769719
16.826,0.730379,7.420,16.1737,10/22/2020 17:59:05.894709
16.844,0.732395,7.425,16.0859,10/22/2020 17:59:07.054607
16.849,0.732837,7.424,16.0667,10/22/2020 17:59:08.378068
16.836,0.731937,7.428,16.1058,10/22/2020 17:59:09.525999
16.841,0.733332,7.438,16.0452,10/22/2020 17:59:10.623065
16.839,0.734814,7.458,15.9808,10/22/2020 17:59:11.819865
16.841,0.734288,7.450,16.0036,10/22/2020 17:59:13.015668
16.844,0.734932,7.454,15.9757,10/22/2020 17:59:14.174568
16.845,0.734791,7.452,15.9819,10/22/2020 17:59:15.396302
16.831,0.734057,7.458,16.0137,10/22/2020 17:59:16.562184
16.839,0.733533,7.444,16.0365,10/22/2020 17:59:17.722081
16.833,0.732214,7.434,16.0938,10/22/2020 17:59:18.924869
16.835,0.733132,7.443,16.0539,10/22/2020 17:59:20.228383
16.831,0.732440,7.439,16.0840,10/22/2020 17:59:21.280567
16.829,0.733617,7.455,16.0328,10/22/2020 17:59:22.567127
16.829,0.733488,7.453,16.0385,10/22/2020 17:59:23.763926
16.832,0.733938,7.455,16.0189,10/22/2020 17:59:24.853020
16.837,0.733634,7.447,16.0320,10/22/2020 17:59:26.096688
16.834,0.732797,7.440,16.0685,10/22/2020 17:59:27.221680
16.827,0.731984,7.438,16.1038,10/22/2020 17:59:28.396541
16.830,0.732697,7.443,16.0728,10/22/2020 17:59:29.583366
16.830,0.734135,7.460,16.0103,10/22/2020 17:59:30.908823
16.836,0.734038,7.452,16.0145,10/22/2020 17:59:31.988933
16.815,0.731963,7.450,16.1047,10/22/2020 17:59:33.200695
16.832,0.732715,7.441,16.0720,10/22/2020 17:59:34.346629
16.836,0.733157,7.442,16.0528,10/22/2020 17:59:35.550409
16.822,0.731251,7.435,16.1357,10/22/2020 17:59:36.722276
16.829,0.732237,7.439,16.0928,10/22/2020 17:59:37.923065
16.821,0.733020,7.456,16.0587,10/22/2020 17:59:39.264478
16.823,0.733436,7.459,16.0407,10/22/2020 17:59:40.607886
16.818,0.733722,7.467,16.0283,10/22/2020 17:59:41.453629
16.817,0.733077,7.461,16.0563,10/22/2020 17:59:42.764120
16.818,0.732830,7.458,16.0670,10/22/2020 17:59:43.945961
16.819,0.732447,7.451,16.0836,10/22/2020 17:59:45.044025
16.821,0.732706,7.452,16.0724,10/22/2020 17:59:46.298668
16.821,0.732358,7.448,16.0875,10/22/2020 17:59:47.381771
16.827,0.733500,7.455,16.0379,10/22/2020 17:59:48.581565
16.806,0.730364,7.441,16.1743,10/22/2020 17:59:49.783353
16.831,0.733072,7.446,16.0565,10/22/2020 17:59:50.985138
16.800,0.727130,7.410,16.3157,10/22/2020 17:59:52.309595
16.826,0.730295,7.419,16.1774,10/22/2020 17:59:53.383724
16.812,0.728761,7.417,16.2444,10/22/2020 17:59:54.552599
16.812,0.729782,7.428,16.1997,10/22/2020 17:59:55.757376
16.817,0.731613,7.444,16.1199,10/22/2020 17:59:56.892342
16.827,0.733071,7.451,16.0565,10/22/2020 17:59:58.093130
16.828,0.734188,7.463,16.0080,10/22/2020 17:59:59.260011
16.812,0.730666,7.438,16.1612,10/22/2020 18:00:00.453817
16.824,0.732932,7.452,16.0625,10/22/2020 18:00:01.633663
16.807,0.732030,7.460,16.1018,10/22/2020 18:00:02.843429
16.819,0.733559,7.465,16.0353,10/22/2020 18:00:04.011304
16.805,0.731937,7.461,16.1058,10/22/2020 18:00:05.286897
16.819,0.733340,7.462,16.0448,10/22/2020 18:00:06.375981
16.817,0.733860,7.470,16.0223,10/22/2020 18:00:07.566797
16.811,0.733063,7.467,16.0569,10/22/2020 18:00:08.829422
16.816,0.732882,7.460,16.0648,10/22/2020 18:00:09.952420
16.809,0.732031,7.458,16.1018,10/22/2020 18:00:11.157199
16.811,0.729902,7.431,16.1945,10/22/2020 18:00:12.320088
16.825,0.734565,7.470,15.9917,10/22/2020 18:00:13.548804
16.821,0.734575,7.475,15.9912,10/22/2020 18:00:14.703714
16.813,0.733241,7.468,16.0492,10/22/2020 18:00:15.900513
16.815,0.734026,7.475,16.0151,10/22/2020 18:00:17.162141
16.817,0.733856,7.470,16.0224,10/22/2020 18:00:18.238264
16.818,0.733689,7.467,16.0297,10/22/2020 18:00:19.439052
16.817,0.733911,7.470,16.0200,10/22/2020 18:00:20.801410
16.812,0.735471,7.494,15.9524,10/22/2020 18:00:21.933381
16.816,0.735643,7.492,15.9449,10/22/2020 18:00:23.007510
16.811,0.734980,7.489,15.9737,10/22/2020 18:00:24.311024
16.821,0.735127,7.481,15.9673,10/22/2020 18:00:25.382158
16.808,0.734480,7.487,15.9954,10/22/2020 18:00:26.611872
16.808,0.734607,7.489,15.9898,10/22/2020 18:00:27.889456
16.814,0.735361,7.491,15.9572,10/22/2020 18:00:29.030405
16.807,0.735428,7.499,15.9543,10/22/2020 18:00:30.124479
16.821,0.733674,7.464,16.0303,10/22/2020 18:00:31.298341
16.809,0.731837,7.455,16.1102,10/22/2020 18:00:32.626789
16.781,0.726550,7.423,16.3411,10/22/2020 18:00:33.705903
16.828,0.736121,7.484,15.9243,10/22/2020 18:00:34.870787
16.810,0.734071,7.480,16.0131,10/22/2020 18:00:36.060606
16.814,0.732404,7.456,16.0855,10/22/2020 18:00:37.230477
16.824,0.734719,7.473,15.9850,10/22/2020 18:00:38.460190
16.805,0.731164,7.452,16.1395,10/22/2020 18:00:39.701869
16.834,0.736300,7.480,15.9165,10/22/2020 18:00:40.811900
16.820,0.735220,7.483,15.9633,10/22/2020 18:00:42.119404
16.821,0.735152,7.481,15.9662,10/22/2020 18:00:43.276312
16.812,0.735503,7.495,15.9510,10/22/2020 18:00:44.377365
16.809,0.733785,7.477,16.0255,10/22/2020 18:00:45.543248
16.821,0.736800,7.500,15.8948,10/22/2020 18:00:46.728081
16.812,0.734994,7.488,15.9731,10/22/2020 18:00:47.978736
16.809,0.734443,7.485,15.9970,10/22/2020 18:00:49.110709
16.808,0.735473,7.498,15.9523,10/22/2020 18:00:50.334438
16.800,0.735336,7.505,15.9583,10/22/2020 18:00:51.575120
16.794,0.731609,7.468,16.1201,10/22/2020 18:00:52.761948
16.807,0.734934,7.493,15.9757,10/22/2020 18:00:53.942788
16.800,0.735305,7.505,15.9595,10/22/2020 18:00:55.023899
16.791,0.733864,7.498,16.0221,10/22/2020 18:00:56.228678
16.801,0.734993,7.500,15.9731,10/22/2020 18:00:57.425476
16.805,0.737059,7.520,15.8837,10/22/2020 18:00:58.650202
16.796,0.735450,7.511,15.9533,10/22/2020 18:00:59.768211
16.800,0.736664,7.521,15.9007,10/22/2020 18:01:00.956037
16.792,0.735033,7.510,15.9714,10/22/2020 18:01:02.150841
16.764,0.728537,7.465,16.2541,10/22/2020 18:01:03.459343
16.827,0.738510,7.513,15.8210,10/22/2020 18:01:04.576354
16.808,0.734953,7.493,15.9749,10/22/2020 18:01:05.725284
16.799,0.733823,7.489,16.0239,10/22/2020 18:01:06.905128
16.806,0.734382,7.488,15.9996,10/22/2020 18:01:08.107912
16.794,0.733620,7.492,16.0327,10/22/2020 18:01:09.334631
16.797,0.734470,7.499,15.9958,10/22/2020 18:01:10.548385
16.803,0.737694,7.530,15.8562,10/22/2020 18:01:11.683353
16.797,0.735065,7.506,15.9700,10/22/2020 18:01:12.834275
16.804,0.734985,7.497,15.9734,10/22/2020 18:01:14.128811
16.807,0.737452,7.522,15.8666,10/22/2020 18:01:15.291702
16.794,0.734356,7.501,16.0007,10/22/2020 18:01:16.445617
16.806,0.733620,7.479,16.0327,10/22/2020 18:01:17.710234
16.799,0.733545,7.486,16.0359,10/22/2020 18:01:18.908032
16.783,0.733707,7.505,16.0289,10/22/2020 18:01:19.979169
16.777,0.731540,7.485,16.1231,10/22/2020 18:01:21.281685
16.800,0.734855,7.500,15.9791,10/22/2020 18:01:22.324897
16.790,0.734263,7.504,16.0048,10/22/2020 18:01:23.528676
16.794,0.736591,7.526,15.9039,10/22/2020 18:01:24.704532
16.781,0.735692,7.530,15.9428,10/22/2020 18:01:25.893353
16.781,0.734794,7.519,15.9817,10/22/2020 18:01:27.078185
16.776,0.736303,7.542,15.9163,10/22/2020 18:01:28.253042
16.780,0.736909,7.545,15.8901,10/22/2020 18:01:29.649312
16.785,0.737428,7.546,15.8677,10/22/2020 18:01:30.632680
16.791,0.737974,7.546,15.8441,10/22/2020 18:01:31.807545
16.782,0.736840,7.542,15.8931,10/22/2020 18:01:33.024287
16.779,0.736266,7.539,15.9180,10/22/2020 18:01:34.221085
16.787,0.736857,7.537,15.8924,10/22/2020 18:01:35.521608
16.770,0.735336,7.537,15.9583,10/22/2020 18:01:36.561827
16.799,0.736322,7.518,15.9156,10/22/2020 18:01:37.803506
16.787,0.735928,7.526,15.9326,10/22/2020 18:01:39.066131
16.779,0.735170,7.526,15.9655,10/22/2020 18:01:40.499296
16.775,0.735301,7.531,15.9597,10/22/2020 18:01:41.323094
16.775,0.735513,7.534,15.9506,10/22/2020 18:01:42.543829
16.771,0.734879,7.531,15.9780,10/22/2020 18:01:43.778530
16.768,0.734033,7.524,16.0147,10/22/2020 18:01:44.866619
16.783,0.734692,7.516,15.9861,10/22/2020 18:01:46.159163
16.771,0.734759,7.530,15.9833,10/22/2020 18:01:47.243263
16.777,0.734795,7.524,15.9817,10/22/2020 18:01:48.458018
16.762,0.734393,7.535,15.9991,10/22/2020 18:01:49.636863
16.782,0.737105,7.545,15.8817,10/22/2020 18:01:50.840645
16.785,0.736314,7.533,15.9159,10/22/2020 18:01:52.015504
16.782,0.736817,7.542,15.8941,10/22/2020 18:01:53.184377
16.775,0.737532,7.558,15.8632,10/22/2020 18:01:54.411098
16.769,0.737745,7.567,15.8540,10/22/2020 18:01:55.595928
16.762,0.734353,7.535,16.0009,10/22/2020 18:01:56.874510
16.787,0.735805,7.525,15.9379,10/22/2020 18:01:57.937669
16.760,0.733399,7.526,16.0423,10/22/2020 18:01:59.112525
16.767,0.734217,7.528,16.0067,10/22/2020 18:02:00.309325
16.767,0.735175,7.539,15.9652,10/22/2020 18:02:01.495155
16.777,0.736617,7.545,15.9028,10/22/2020 18:02:02.791687
16.777,0.736106,7.539,15.9249,10/22/2020 18:02:03.912690
16.766,0.736654,7.557,15.9012,10/22/2020 18:02:05.155368
16.785,0.737924,7.552,15.8463,10/22/2020 18:02:06.224508
16.767,0.736388,7.553,15.9127,10/22/2020 18:02:07.418317
16.767,0.735584,7.544,15.9475,10/22/2020 18:02:08.624091
16.761,0.735585,7.550,15.9474,10/22/2020 18:02:09.810920
16.756,0.735188,7.550,15.9646,10/22/2020 18:02:11.041629
16.754,0.734971,7.551,15.9740,10/22/2020 18:02:12.200528
16.751,0.733458,7.536,16.0397,10/22/2020 18:02:13.465147
16.738,0.729850,7.508,16.1968,10/22/2020 18:02:14.550244
16.761,0.731362,7.501,16.1309,10/22/2020 18:02:15.836804
16.776,0.735467,7.532,15.9525,10/22/2020 18:02:17.031610
16.759,0.735391,7.549,15.9558,10/22/2020 18:02:18.094768
16.757,0.734041,7.536,16.0144,10/22/2020 18:02:19.307523
16.775,0.735071,7.529,15.9697,10/22/2020 18:02:20.474404
16.763,0.735692,7.549,15.9428,10/22/2020 18:02:21.677189
16.774,0.736235,7.544,15.9193,10/22/2020 18:02:22.984692
16.771,0.735743,7.542,15.9406,10/22/2020 18:02:24.058820
16.785,0.737947,7.552,15.8453,10/22/2020 18:02:25.225699
16.762,0.736826,7.564,15.8937,10/22/2020 18:02:26.410530
16.756,0.735952,7.559,15.9315,10/22/2020 18:02:27.628275
16.765,0.737438,7.568,15.8673,10/22/2020 18:02:28.879927
16.760,0.736849,7.566,15.8927,10/22/2020 18:02:30.010904
16.758,0.736684,7.566,15.8999,10/22/2020 18:02:31.184765
16.751,0.733778,7.539,16.0258,10/22/2020 18:02:32.450383
16.760,0.735865,7.555,15.9353,10/22/2020 18:02:33.556425
16.759,0.734741,7.542,15.9840,10/22/2020 18:02:34.812065
16.754,0.734522,7.545,15.9935,10/22/2020 18:02:35.951020
16.769,0.736305,7.550,15.9163,10/22/2020 18:02:37.081996
16.755,0.735590,7.557,15.9472,10/22/2020 18:02:38.280790
16.753,0.736388,7.568,15.9127,10/22/2020 18:02:39.474597
16.754,0.737048,7.574,15.8841,10/22/2020 18:02:40.666411
16.752,0.736875,7.575,15.8916,10/22/2020 18:02:41.882162
16.758,0.736978,7.570,15.8871,10/22/2020 18:02:43.149770
16.752,0.737336,7.580,15.8717,10/22/2020 18:02:44.236863
16.752,0.737014,7.577,15.8856,10/22/2020 18:02:45.380804
16.752,0.737320,7.580,15.8724,10/22/2020 18:02:46.597551
16.746,0.736266,7.574,15.9179,10/22/2020 18:02:47.811305
16.761,0.736331,7.559,15.9152,10/22/2020 18:02:49.063956
16.752,0.737491,7.582,15.8650,10/22/2020 18:02:50.183961
16.760,0.734255,7.535,16.0051,10/22/2020 18:02:51.362811
16.760,0.736600,7.563,15.9035,10/22/2020 18:02:52.535675
16.767,0.738141,7.574,15.8369,10/22/2020 18:02:53.705543
16.767,0.738146,7.573,15.8367,10/22/2020 18:02:54.889378
16.765,0.739031,7.586,15.7985,10/22/2020 18:02:56.081192
16.761,0.739169,7.592,15.7925,10/22/2020 18:02:57.330850
16.765,0.739133,7.587,15.7941,10/22/2020 18:02:58.556573
16.755,0.734883,7.549,15.9779,10/22/2020 18:02:59.638679
16.760,0.736951,7.567,15.8883,10/22/2020 18:03:00.827500
16.755,0.736903,7.572,15.8904,10/22/2020 18:03:02.050233
16.762,0.736744,7.562,15.8972,10/22/2020 18:03:03.345768
16.761,0.737406,7.572,15.8687,10/22/2020 18:03:04.684190
16.749,0.737240,7.582,15.8758,10/22/2020 18:03:05.574806
16.756,0.737014,7.572,15.8856,10/22/2020 18:03:06.748666
16.754,0.738047,7.586,15.8409,10/22/2020 18:03:08.028246
16.753,0.737050,7.575,15.8841,10/22/2020 18:03:09.282891
16.761,0.737710,7.575,15.8555,10/22/2020 18:03:10.336075
16.767,0.737414,7.565,15.8683,10/22/2020 18:03:11.517917
16.749,0.735053,7.556,15.9705,10/22/2020 18:03:12.693771
16.752,0.735340,7.557,15.9581,10/22/2020 18:03:14.050144
16.760,0.736304,7.559,15.9163,10/22/2020 18:03:15.088366
16.749,0.735347,7.560,15.9578,10/22/2020 18:03:16.253268
16.750,0.736424,7.572,15.9111,10/22/2020 18:03:17.484960
16.762,0.737160,7.567,15.8793,10/22/2020 18:03:18.636879
16.755,0.737233,7.576,15.8761,10/22/2020 18:03:19.807747
16.759,0.737057,7.570,15.8837,10/22/2020 18:03:21.021505
16.762,0.738252,7.580,15.8321,10/22/2020 18:03:22.237253
16.742,0.733159,7.542,16.0527,10/22/2020 18:03:23.471951
16.768,0.735942,7.547,15.9320,10/22/2020 18:03:24.564030
16.758,0.736277,7.561,15.9175,10/22/2020 18:03:25.740883
16.761,0.737804,7.576,15.8514,10/22/2020 18:03:27.052376
16.755,0.736832,7.571,15.8935,10/22/2020 18:03:28.179364
16.762,0.738120,7.579,15.8378,10/22/2020 18:03:29.313335
16.747,0.736937,7.581,15.8889,10/22/2020 18:03:30.511127
16.753,0.736674,7.571,15.9003,10/22/2020 18:03:31.716905
16.757,0.736635,7.567,15.9020,10/22/2020 18:03:32.969552
16.751,0.735879,7.564,15.9347,10/22/2020 18:03:34.061634
16.749,0.736786,7.577,15.8954,10/22/2020 18:03:35.344204
16.756,0.737424,7.577,15.8679,10/22/2020 18:03:36.438279
