start,year,month,day,hour,minute,second,zero_ad,current_ad,measured_co2,avarage_irga_temperature,humidity,humidity_sensor_temperature,gas_stream_pressure,igr_detector_temperature,datetime
W M,2020,10,22,14,13,50,55061,51815,418.15,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:26.148396
W M,2020,10,22,14,13,51,55061,51815,418.18,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:27.152713
W M,2020,10,22,14,13,52,55061,51814,418.30,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:28.070258
W M,2020,10,22,14,13,53,55061,51814,418.16,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:29.052631
W M,2020,10,22,14,13,54,55061,51816,417.99,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:30.119776
W M,2020,10,22,14,13,55,55061,51816,417.85,45.00,14.60,21.30,1027,11.7,10/22/2020 18:13:31.109131
W M,2020,10,22,14,13,56,55061,51817,417.82,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:32.140375
W M,2020,10,22,14,13,57,55061,51818,417.66,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:33.138707
W M,2020,10,22,14,13,58,55061,51817,417.92,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:34.140029
W M,2020,10,22,14,13,59,55061,51815,418.13,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:35.138359
W M,2020,10,22,14,14,00,55061,51815,418.14,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:36.151650
W M,2020,10,22,14,14,01,55061,51816,417.88,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:37.235750
W M,2020,10,22,14,14,02,55061,51817,417.71,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:38.192192
W M,2020,10,22,14,14,03,55061,51817,417.80,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:39.159608
W M,2020,10,22,14,14,04,55061,51817,417.81,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:40.162923
W M,2020,10,22,14,14,05,55061,51818,417.74,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:41.211120
W M,2020,10,22,14,14,06,55061,51817,417.84,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:42.216431
W M,2020,10,22,14,14,07,55061,51816,417.96,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:43.222741
W M,2020,10,22,14,14,09,55061,51816,417.97,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:44.331778
W M,2020,10,22,14,14,10,55061,51816,417.92,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:45.254310
W M,2020,10,22,14,14,11,55061,51817,417.70,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:46.241667
W M,2020,10,22,14,14,12,55061,51818,417.62,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:47.259946
W M,2020,10,22,14,14,13,55061,51819,417.47,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:48.270244
W M,2020,10,22,14,14,14,55061,51818,417.59,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:49.270569
W M,2020,10,22,14,14,15,55061,51817,417.86,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:50.268898
W M,2020,10,22,14,14,16,55061,51816,417.94,45.00,14.60,21.30,1027,11.5,10/22/2020 18:13:51.718024
W M,2020,10,22,14,14,17,55061,51816,417.83,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:52.297476
W M,2020,10,22,14,14,18,55061,51817,417.80,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:53.309769
W M,2020,10,22,14,14,19,55061,51817,417.78,45.00,14.60,21.30,1027,11.5,10/22/2020 18:13:54.328046
W M,2020,10,22,14,14,20,55061,51817,417.69,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:55.337346
W M,2020,10,22,14,14,21,55061,51819,417.41,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:56.333685
W M,2020,10,22,14,14,22,55061,51821,417.18,45.00,14.60,21.30,1027,11.5,10/22/2020 18:13:57.361934
W M,2020,10,22,14,14,23,55061,51821,417.05,45.00,14.60,21.30,1027,11.6,10/22/2020 18:13:58.364253
W M,2020,10,22,14,14,24,55061,51822,417.01,45.00,14.60,21.30,1027,11.5,10/22/2020 18:13:59.361585
W M,2020,10,22,14,14,25,55061,51821,417.23,45.00,14.60,21.30,1027,11.5,10/22/2020 18:14:00.362907
W M,2020,10,22,14,14,26,55061,51819,417.49,45.00,14.60,21.30,1027,11.6,10/22/2020 18:14:01.395150
W M,2020,10,22,14,14,27,55061,51819,417.53,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:02.519142
W M,2020,10,22,14,14,28,55061,51819,417.54,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:03.503509
W M,2020,10,22,14,14,29,55061,51819,417.54,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:04.412079
W M,2020,10,22,14,14,30,55061,51819,417.55,45.00,14.60,21.20,1026,11.5,10/22/2020 18:14:05.422378
W M,2020,10,22,14,14,31,55061,51819,417.55,45.00,14.60,21.30,1027,11.6,10/22/2020 18:14:06.423701
W M,2020,10,22,14,14,32,55061,51819,417.51,45.00,14.60,21.30,1026,11.5,10/22/2020 18:14:07.436992
W M,2020,10,22,14,14,33,55061,51821,417.16,45.00,14.60,21.30,1027,11.5,10/22/2020 18:14:08.427345
W M,2020,10,22,14,14,34,55061,51823,416.84,45.00,14.60,21.30,1026,11.5,10/22/2020 18:14:09.455593
W M,2020,10,22,14,14,35,55061,51824,416.65,45.00,14.60,21.30,1027,11.6,10/22/2020 18:14:10.463898
W M,2020,10,22,14,14,36,55061,51825,416.52,45.00,14.60,21.30,1026,11.5,10/22/2020 18:14:11.448264
W M,2020,10,22,14,14,37,55061,51826,416.43,45.00,14.60,21.30,1027,11.5,10/22/2020 18:14:12.494469
W M,2020,10,22,14,14,38,55061,51826,416.41,45.00,14.60,21.30,1027,11.5,10/22/2020 18:14:13.523716
W M,2020,10,22,14,14,39,55061,51825,416.65,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:14.500104
W M,2020,10,22,14,14,40,55061,51824,416.74,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:15.501427
W M,2020,10,22,14,14,41,55061,51824,416.74,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:16.517711
W M,2020,10,22,14,14,42,55061,51824,416.73,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:17.544963
W M,2020,10,22,14,14,43,55061,51824,416.75,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:18.552270
W M,2020,10,22,14,14,44,55061,51824,416.74,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:19.645346
W M,2020,10,22,14,14,45,55061,51824,416.75,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:20.669608
W M,2020,10,22,14,14,46,55061,51824,416.74,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:21.907297
W M,2020,10,22,14,14,47,55061,51824,416.79,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:22.688210
W M,2020,10,22,14,14,48,55061,51823,416.94,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:23.607753
W M,2020,10,22,14,14,49,55061,51821,417.16,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:24.584141
W M,2020,10,22,14,14,50,55061,51821,417.20,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:25.624359
W M,2020,10,22,14,14,51,55061,51821,417.22,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:26.632663
W M,2020,10,22,14,14,52,55061,51821,417.21,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:27.629996
W M,2020,10,22,14,14,53,55061,51821,417.21,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:28.630320
W M,2020,10,22,14,14,54,55061,51821,417.17,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:29.648601
W M,2020,10,22,14,14,55,55061,51822,416.99,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:30.646929
W M,2020,10,22,14,14,56,55061,51824,416.76,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:31.752975
W M,2020,10,22,14,14,57,55061,51825,416.61,45.00,14.60,21.20,1027,11.6,10/22/2020 18:14:32.694454
W M,2020,10,22,14,14,58,55061,51825,416.46,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:33.728691
W M,2020,10,22,14,14,59,55061,51827,416.21,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:34.680146
W M,2020,10,22,14,15,00,55061,51828,416.11,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:35.698447
W M,2020,10,22,14,15,01,55061,51828,416.23,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:36.709716
W M,2020,10,22,14,15,02,55061,51826,416.46,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:37.842690
W M,2020,10,22,14,15,03,55061,51825,416.61,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:38.772202
W M,2020,10,22,14,15,04,55061,51825,416.56,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:39.740612
W M,2020,10,22,14,15,05,55061,51826,416.45,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:40.730963
W M,2020,10,22,14,15,06,55061,51827,416.43,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:41.758217
W M,2020,10,22,14,15,07,55061,51826,416.56,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:42.859275
W M,2020,10,22,14,15,08,55061,51825,416.61,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:43.764852
W M,2020,10,22,14,15,09,55061,51827,416.36,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:44.784126
W M,2020,10,22,14,15,10,55061,51828,416.17,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:45.811378
W M,2020,10,22,14,15,11,55061,51828,416.27,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:46.944351
W M,2020,10,22,14,15,12,55061,51827,416.29,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:47.838959
W M,2020,10,22,14,15,13,55061,51827,416.30,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:48.847263
W M,2020,10,22,14,15,14,55061,51829,415.82,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:49.805701
W M,2020,10,22,14,15,15,55061,51832,415.60,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:50.848909
W M,2020,10,22,14,15,16,55061,51829,416.12,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:51.845245
W M,2020,10,22,14,15,17,55061,51826,416.52,45.00,14.60,21.20,1026,11.5,10/22/2020 18:14:52.870503
W M,2020,10,22,14,15,18,55061,51825,416.59,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:53.887783
W M,2020,10,22,14,15,19,55061,51825,416.60,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:54.898082
W M,2020,10,22,14,15,20,55061,51826,416.45,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:55.891423
W M,2020,10,22,14,15,21,55061,51826,416.44,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:56.906710
W M,2020,10,22,14,15,22,55061,51826,416.47,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:57.911024
W M,2020,10,22,14,15,23,55061,51825,416.64,45.00,14.60,21.20,1026,11.6,10/22/2020 18:14:58.917339
W M,2020,10,22,14,15,24,55061,51823,416.87,45.00,14.60,21.20,1027,11.5,10/22/2020 18:14:59.945587
W M,2020,10,22,14,15,25,55061,51823,416.79,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:00.957880
W M,2020,10,22,14,15,26,55061,51825,416.60,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:01.965187
W M,2020,10,22,14,15,27,55061,51824,416.72,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:02.962520
W M,2020,10,22,14,15,28,55061,51824,416.75,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:04.001740
W M,2020,10,22,14,15,29,55061,51825,416.57,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:04.982116
W M,2020,10,22,14,15,30,55061,51826,416.38,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:06.074197
W M,2020,10,22,14,15,31,55061,51826,416.41,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:06.988750
W M,2020,10,22,14,15,32,55061,51826,416.42,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:08.013014
W M,2020,10,22,14,15,33,55061,51826,416.42,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:09.061212
W M,2020,10,22,14,15,34,55061,51825,416.56,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:10.010669
W M,2020,10,22,14,15,35,55061,51824,416.70,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:11.048893
W M,2020,10,22,14,15,36,55061,51824,416.73,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:12.111053
W M,2020,10,22,14,15,37,55061,51824,416.60,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:13.020621
W M,2020,10,22,14,15,38,55061,51826,416.42,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:14.063832
W M,2020,10,22,14,15,39,55061,51827,416.26,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:15.064159
W M,2020,10,22,14,15,40,55061,51827,416.23,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:16.125320
W M,2020,10,22,14,15,41,55061,51827,416.24,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:17.094729
W M,2020,10,22,14,15,42,55061,51827,416.24,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:18.081089
W M,2020,10,22,14,15,43,55061,51828,416.00,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:19.097373
W M,2020,10,22,14,15,44,55061,51830,415.79,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:20.092712
W M,2020,10,22,14,15,45,55061,51831,415.62,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:21.141906
W M,2020,10,22,14,15,46,55061,51831,415.73,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:22.130264
W M,2020,10,22,14,15,47,55061,51830,415.88,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:23.179457
W M,2020,10,22,14,15,48,55061,51829,415.93,45.00,14.60,21.20,1026,11.7,10/22/2020 18:15:24.122935
W M,2020,10,22,14,15,49,55061,51828,416.16,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:25.161159
W M,2020,10,22,14,15,50,55061,51826,416.51,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:26.172454
W M,2020,10,22,14,15,51,55061,51824,416.71,45.00,14.60,21.20,1027,11.6,10/22/2020 18:15:27.176768
W M,2020,10,22,14,15,52,55061,51824,416.71,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:28.196044
W M,2020,10,22,14,15,53,55061,51826,416.47,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:29.186394
W M,2020,10,22,14,15,54,55061,51827,416.30,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:30.214644
W M,2020,10,22,14,15,55,55061,51828,416.13,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:31.201007
W M,2020,10,22,14,15,57,55061,51828,416.13,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:32.244219
W M,2020,10,22,14,15,58,55061,51827,416.26,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:33.648463
W M,2020,10,22,14,15,59,55061,51827,416.21,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:34.244868
W M,2020,10,22,14,16,00,55061,51828,416.10,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:35.265141
W M,2020,10,22,14,16,01,55061,51829,415.99,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:36.248511
W M,2020,10,22,14,16,02,55061,51829,416.04,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:37.272772
W M,2020,10,22,14,16,03,55061,51828,416.16,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:38.271102
W M,2020,10,22,14,16,04,55061,51828,416.16,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:39.291374
W M,2020,10,22,14,16,05,55061,51828,416.21,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:40.288707
W M,2020,10,22,14,16,06,55061,51827,416.32,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:41.390761
W M,2020,10,22,14,16,07,55061,51827,416.34,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:42.348201
W M,2020,10,22,14,16,08,55061,51827,416.34,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:43.313618
W M,2020,10,22,14,16,09,55061,51828,416.18,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:44.366802
W M,2020,10,22,14,16,10,55061,51829,416.04,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:45.502764
W M,2020,10,22,14,16,11,55061,51829,416.10,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:46.346510
W M,2020,10,22,14,16,12,55061,51828,416.25,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:47.434600
W M,2020,10,22,14,16,13,55061,51827,416.36,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:48.388049
W M,2020,10,22,14,16,14,55061,51826,416.45,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:49.488106
W M,2020,10,22,14,16,15,55061,51826,416.47,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:50.409643
W M,2020,10,22,14,16,16,55061,51827,416.19,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:51.410967
W M,2020,10,22,14,16,17,55061,51829,416.01,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:52.420267
W M,2020,10,22,14,16,18,55061,51830,415.86,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:53.450512
W M,2020,10,22,14,16,19,55061,51829,415.99,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:54.449840
W M,2020,10,22,14,16,20,55061,51828,416.21,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:55.446180
W M,2020,10,22,14,16,21,55061,51827,416.33,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:56.450491
W M,2020,10,22,14,16,22,55061,51828,416.19,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:57.458795
W M,2020,10,22,14,16,23,55061,51829,416.01,45.00,14.60,21.20,1026,11.6,10/22/2020 18:15:58.473083
W M,2020,10,22,14,16,24,55061,51830,415.84,45.00,14.60,21.20,1026,11.7,10/22/2020 18:15:59.568156
W M,2020,10,22,14,16,25,55061,51830,415.82,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:00.575460
W M,2020,10,22,14,16,26,55061,51829,415.95,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:01.512953
W M,2020,10,22,14,16,27,55061,51829,415.99,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:02.501310
W M,2020,10,22,14,16,28,55061,51830,415.85,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:03.623312
W M,2020,10,22,14,16,29,55061,51831,415.70,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:04.615656
W M,2020,10,22,14,16,30,55061,51831,415.68,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:05.550159
W M,2020,10,22,14,16,31,55061,51831,415.56,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:06.636255
W M,2020,10,22,14,16,32,55061,51834,415.20,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:07.551806
W M,2020,10,22,14,16,33,55061,51834,415.18,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:08.640892
W M,2020,10,22,14,16,34,55061,51833,415.45,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:09.598334
W M,2020,10,22,14,16,35,55061,51831,415.70,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:10.591678
W M,2020,10,22,14,16,36,55061,51830,415.94,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:11.625913
W M,2020,10,22,14,16,37,55061,51829,416.00,45.00,14.60,21.20,1026,11.7,10/22/2020 18:16:12.573380
W M,2020,10,22,14,16,38,55061,51829,416.02,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:13.649502
W M,2020,10,22,14,16,39,55061,51829,416.01,45.00,14.60,21.20,1026,11.7,10/22/2020 18:16:14.642844
W M,2020,10,22,14,16,40,55061,51830,415.88,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:15.621226
W M,2020,10,22,14,16,41,55061,51830,415.86,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:16.740237
W M,2020,10,22,14,16,42,55061,51831,415.59,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:17.643818
W M,2020,10,22,14,16,43,55061,51833,415.28,45.00,14.60,21.20,1026,11.6,10/22/2020 18:16:18.664093
W M,2020,10,22,14,16,44,55061,51834,415.23,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:19.955638
W M,2020,10,22,14,16,45,55061,51835,415.07,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:20.653772
W M,2020,10,22,14,16,46,55061,51835,414.99,45.00,14.60,21.10,1026,11.6,10/22/2020 18:16:21.670053
W M,2020,10,22,14,16,47,55061,51836,414.91,45.00,14.60,21.10,1026,11.6,10/22/2020 18:16:22.679360
W M,2020,10,22,14,16,48,55061,51837,414.76,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:23.730544
W M,2020,10,22,14,16,49,55061,51836,414.90,45.00,14.50,21.10,1026,11.7,10/22/2020 18:16:24.827609
W M,2020,10,22,14,16,50,55061,51836,414.90,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:25.732191
W M,2020,10,22,14,16,51,55061,51836,414.94,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:26.719550
W M,2020,10,22,14,16,52,55061,51835,415.01,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:27.771739
W M,2020,10,22,14,16,53,55061,51834,415.15,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:28.751118
W M,2020,10,22,14,16,54,55061,51833,415.35,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:29.744462
W M,2020,10,22,14,16,55,55061,51832,415.48,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:30.866463
W M,2020,10,22,14,16,56,55061,51832,415.45,45.00,14.60,21.10,1026,11.6,10/22/2020 18:16:31.780020
W M,2020,10,22,14,16,57,55061,51833,415.36,45.00,14.60,21.10,1026,11.6,10/22/2020 18:16:32.816249
W M,2020,10,22,14,16,58,55061,51833,415.37,45.00,14.50,21.10,1026,11.7,10/22/2020 18:16:33.780670
W M,2020,10,22,14,16,59,55061,51834,415.22,45.00,14.50,21.10,1026,11.7,10/22/2020 18:16:34.811912
W M,2020,10,22,14,17,00,55061,51834,415.20,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:35.815231
W M,2020,10,22,14,17,01,55061,51834,415.19,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:36.821538
W M,2020,10,22,14,17,02,55061,51835,414.99,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:37.808898
W M,2020,10,22,14,17,03,55061,51837,414.63,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:38.826178
W M,2020,10,22,14,17,04,55061,51839,414.28,45.00,14.50,21.10,1026,11.7,10/22/2020 18:16:39.858419
W M,2020,10,22,14,17,05,55061,51841,414.05,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:40.870711
W M,2020,10,22,14,17,06,55061,51841,414.01,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:41.918909
W M,2020,10,22,14,17,07,55061,51840,414.27,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:42.909260
W M,2020,10,22,14,17,08,55061,51838,414.60,45.00,14.50,21.10,1026,11.6,10/22/2020 18:16:43.881661
W M,2020,10,22,14,17,09,55061,51837,414.64,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:44.917889
W M,2020,10,22,14,17,10,55061,51837,414.50,45.00,14.60,21.10,1027,11.6,10/22/2020 18:16:45.927191
W M,2020,10,22,14,17,11,55061,51839,414.23,45.00,14.60,21.10,1027,11.6,10/22/2020 18:16:46.989351
W M,2020,10,22,14,17,12,55061,51840,414.15,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:48.012614
W M,2020,10,22,14,17,13,55061,51841,413.98,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:48.938141
W M,2020,10,22,14,17,14,55061,51842,413.81,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:49.961403
W M,2020,10,22,14,17,15,55061,51843,413.68,45.00,14.50,21.10,1027,11.5,10/22/2020 18:16:50.968710
W M,2020,10,22,14,17,16,55061,51844,413.63,45.00,14.50,21.10,1027,11.5,10/22/2020 18:16:51.988982
W M,2020,10,22,14,17,17,55061,51843,413.62,45.00,14.50,21.10,1027,11.5,10/22/2020 18:16:52.982326
W M,2020,10,22,14,17,18,55061,51844,413.39,45.00,14.50,21.10,1027,11.5,10/22/2020 18:16:53.972677
W M,2020,10,22,14,17,19,55061,51846,413.08,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:55.013893
W M,2020,10,22,14,17,20,55061,51849,412.67,45.00,14.50,21.10,1027,11.5,10/22/2020 18:16:56.023193
W M,2020,10,22,14,17,21,55061,51851,412.24,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:57.049452
W M,2020,10,22,14,17,22,55061,51854,411.93,45.00,14.50,21.10,1027,11.6,10/22/2020 18:16:57.995917
W M,2020,10,22,14,17,23,55061,51855,411.85,45.00,14.50,21.10,1027,11.5,10/22/2020 18:16:59.029156
W M,2020,10,22,14,17,24,55061,51854,411.89,45.00,14.50,21.10,1027,11.5,10/22/2020 18:17:00.143176
W M,2020,10,22,14,17,25,55061,51853,412.03,45.00,14.50,21.10,1027,11.6,10/22/2020 18:17:01.046760
W M,2020,10,22,14,17,26,55061,51852,412.27,45.00,14.60,21.10,1027,11.6,10/22/2020 18:17:02.067032
W M,2020,10,22,14,17,27,55061,51851,412.31,45.00,14.60,21.10,1027,11.6,10/22/2020 18:17:03.061372
W M,2020,10,22,14,17,28,55061,51852,412.15,45.00,14.50,21.10,1027,11.5,10/22/2020 18:17:04.072678
W M,2020,10,22,14,17,29,55061,51853,412.09,45.00,14.50,21.10,1027,11.5,10/22/2020 18:17:05.072995
W M,2020,10,22,14,17,30,55061,51853,412.07,45.00,14.50,21.10,1027,11.6,10/22/2020 18:17:06.177043
W M,2020,10,22,14,17,31,55061,51853,412.06,45.00,14.50,21.10,1027,11.5,10/22/2020 18:17:07.095586
W M,2020,10,22,14,17,32,55061,51853,412.15,45.00,14.50,21.10,1027,11.5,10/22/2020 18:17:08.115857
W M,2020,10,22,14,17,33,55061,51852,412.22,45.00,14.50,21.10,1027,11.5,10/22/2020 18:17:09.130149
W M,2020,10,22,14,17,34,55061,51852,412.10,45.00,14.50,21.10,1027,11.6,10/22/2020 18:17:10.124487
W M,2020,10,22,14,17,35,55061,51854,411.92,45.00,14.50,21.10,1027,11.6,10/22/2020 18:17:11.161714
W M,2020,10,22,14,17,36,55061,51854,411.99,45.00,14.50,21.10,1027,11.6,10/22/2020 18:17:12.234844
W M,2020,10,22,14,17,37,55061,51852,412.21,45.00,14.50,21.10,1027,11.6,10/22/2020 18:17:13.267084
W M,2020,10,22,14,17,38,55061,51853,411.98,45.00,14.50,21.10,1026,11.5,10/22/2020 18:17:14.178646
