timestamp,status,latitude,latitude_direction,longitude,longitude_direction,speed_over_ground,true_course,date,magnetic_variation,magnetic_variation_direction,mode_indicator,datetime
195941.00,A,42.51664666666667,N,-70.86742666666666,W,2.7,62.7,221020,14.9,W,A,10/22/2020 19:59:42.436342
195942.00,A,42.51665166666667,N,-70.86741333333333,W,2.6,63.1,221020,14.9,W,A,10/22/2020 19:59:43.436668
195943.00,A,42.51665666666667,N,-70.86739833333333,W,2.6,66.1,221020,14.9,W,A,10/22/2020 19:59:44.436992
195944.00,A,42.516661666666664,N,-70.86738333333334,W,2.7,65.8,221020,14.9,W,A,10/22/2020 19:59:45.436318
195945.00,A,42.516666666666666,N,-70.86736666666667,W,2.7,64.7,221020,14.9,W,A,10/22/2020 19:59:46.436642
195946.00,A,42.51667166666667,N,-70.86735333333333,W,2.6,64.3,221020,14.9,W,A,10/22/2020 19:59:47.436968
195947.00,A,42.51667666666667,N,-70.86734,W,2.6,61.4,221020,14.9,W,A,10/22/2020 19:59:48.437293
195948.00,A,42.51668333333333,N,-70.86732833333333,W,2.6,59.5,221020,14.9,W,A,10/22/2020 19:59:49.436621
195949.00,A,42.51669,N,-70.86731333333333,W,2.6,58.2,221020,14.9,W,A,10/22/2020 19:59:50.436945
195950.00,A,42.516693333333336,N,-70.86730166666666,W,2.6,57.5,221020,14.9,W,A,10/22/2020 19:59:51.437268
195952.00,A,42.516705,N,-70.86727333333333,W,2.7,55.1,221020,14.9,W,A,10/22/2020 19:59:53.436921
195953.00,A,42.516711666666666,N,-70.86726,W,2.6,54.1,221020,14.9,W,A,10/22/2020 19:59:54.437243
195954.00,A,42.516715,N,-70.86724666666667,W,2.7,55.1,221020,14.9,W,A,10/22/2020 19:59:55.436572
195955.00,A,42.51672333333333,N,-70.86723166666667,W,2.7,54.5,221020,14.9,W,A,10/22/2020 19:59:56.436896
195956.00,A,42.51673,N,-70.867215,W,2.7,53.9,221020,14.9,W,A,10/22/2020 19:59:57.437220
195957.00,A,42.516735,N,-70.86720166666667,W,2.7,53.3,221020,14.9,W,A,10/22/2020 19:59:58.437545
195958.00,A,42.516745,N,-70.867185,W,2.8,53.5,221020,14.9,W,A,10/22/2020 19:59:59.436871
195959.00,A,42.516751666666664,N,-70.86717166666666,W,2.7,52.9,221020,14.9,W,A,10/22/2020 20:00:00.437197
200000.00,A,42.51676,N,-70.867155,W,2.7,52.7,221020,14.9,W,A,10/22/2020 20:00:01.437521
200001.00,A,42.516765,N,-70.86714,W,2.7,53.6,221020,14.9,W,A,10/22/2020 20:00:02.436847
200002.00,A,42.51677333333333,N,-70.867125,W,2.7,53.0,221020,14.9,W,A,10/22/2020 20:00:03.437173
200003.00,A,42.516785,N,-70.86711166666667,W,2.8,51.4,221020,14.9,W,A,10/22/2020 20:00:04.437496
200005.00,A,42.516801666666666,N,-70.86708166666666,W,2.8,52.6,221020,14.9,W,A,10/22/2020 20:00:06.437148
200006.00,A,42.51681,N,-70.86706666666667,W,2.7,51.3,221020,14.9,W,A,10/22/2020 20:00:07.438470
200007.00,A,42.516816666666664,N,-70.86705333333333,W,2.8,53.3,221020,14.9,W,A,10/22/2020 20:00:08.437797
200008.00,A,42.51682666666667,N,-70.86703833333334,W,2.7,52.4,221020,14.9,W,A,10/22/2020 20:00:09.438123
200009.00,A,42.516835,N,-70.867025,W,2.7,51.0,221020,14.9,W,A,10/22/2020 20:00:10.439443
200010.00,A,42.51684,N,-70.86701,W,2.7,53.4,221020,14.9,W,A,10/22/2020 20:00:11.437773
200011.00,A,42.516848333333336,N,-70.866995,W,2.8,51.9,221020,14.9,W,A,10/22/2020 20:00:12.437101
200012.00,A,42.516855,N,-70.86698166666666,W,2.7,52.5,221020,14.9,W,A,10/22/2020 20:00:13.437425
200013.00,A,42.516861666666664,N,-70.86696666666667,W,2.7,53.1,221020,14.9,W,A,10/22/2020 20:00:14.437750
200014.00,A,42.51687166666667,N,-70.86695333333333,W,2.8,53.2,221020,14.9,W,A,10/22/2020 20:00:15.437076
200015.00,A,42.516885,N,-70.86693833333334,W,2.7,51.9,221020,14.9,W,A,10/22/2020 20:00:16.437402
200016.00,A,42.51689666666667,N,-70.86692333333333,W,2.7,51.4,221020,14.9,W,A,10/22/2020 20:00:17.437725
200017.00,A,42.516905,N,-70.86691,W,2.7,50.9,221020,14.9,W,A,10/22/2020 20:00:18.437052
200018.00,A,42.516911666666665,N,-70.86689833333334,W,2.7,52.7,221020,14.9,W,A,10/22/2020 20:00:19.437377
200019.00,A,42.51692,N,-70.86688666666667,W,2.7,51.7,221020,14.9,W,A,10/22/2020 20:00:20.437701
200020.00,A,42.516925,N,-70.866875,W,2.6,53.3,221020,14.9,W,A,10/22/2020 20:00:21.438027
200021.00,A,42.516933333333334,N,-70.86686333333333,W,2.7,54.5,221020,14.9,W,A,10/22/2020 20:00:22.437355
200022.00,A,42.51694166666667,N,-70.86684833333334,W,2.6,53.8,221020,14.9,W,A,10/22/2020 20:00:23.437678
200023.00,A,42.51694833333333,N,-70.866835,W,2.6,51.9,221020,14.9,W,A,10/22/2020 20:00:24.438002
200024.00,A,42.516955,N,-70.86682333333333,W,2.6,51.2,221020,14.9,W,A,10/22/2020 20:00:25.437330
200025.00,A,42.51696333333334,N,-70.86681333333334,W,2.7,50.7,221020,14.9,W,A,10/22/2020 20:00:26.438651
200026.00,A,42.51697166666667,N,-70.8668,W,2.7,51.9,221020,14.9,W,A,10/22/2020 20:00:27.438976
200027.00,A,42.516976666666665,N,-70.86678833333333,W,2.7,51.9,221020,14.9,W,A,10/22/2020 20:00:28.439300
200028.00,A,42.51698,N,-70.86677666666667,W,2.6,53.5,221020,14.9,W,A,10/22/2020 20:00:29.438627
200029.00,A,42.51698666666667,N,-70.866765,W,2.7,53.6,221020,14.9,W,A,10/22/2020 20:00:30.438953
200030.00,A,42.516996666666664,N,-70.86674833333333,W,2.7,52.0,221020,14.9,W,A,10/22/2020 20:00:31.439276
200031.00,A,42.51700666666667,N,-70.86673333333333,W,2.7,51.9,221020,14.9,W,A,10/22/2020 20:00:32.439602
200032.00,A,42.51701166666667,N,-70.86672,W,2.7,53.1,221020,14.9,W,A,10/22/2020 20:00:33.438929
200033.00,A,42.51702,N,-70.866705,W,2.7,52.3,221020,14.9,W,A,10/22/2020 20:00:34.439253
200034.00,A,42.517028333333336,N,-70.86669166666667,W,2.7,53.2,221020,14.9,W,A,10/22/2020 20:00:35.439577
200035.00,A,42.51703666666667,N,-70.86667833333334,W,2.8,53.1,221020,14.9,W,A,10/22/2020 20:00:36.438905
200037.00,A,42.51705,N,-70.86665166666667,W,2.7,54.3,221020,14.9,W,A,10/22/2020 20:00:38.439553
200038.00,A,42.51705666666667,N,-70.86663833333333,W,2.7,54.6,221020,14.9,W,A,10/22/2020 20:00:39.438879
200039.00,A,42.51706333333333,N,-70.866625,W,2.7,53.1,221020,14.9,W,A,10/22/2020 20:00:40.439205
200040.00,A,42.51707,N,-70.86661,W,2.7,52.6,221020,14.9,W,A,10/22/2020 20:00:41.438533
200041.00,A,42.51708,N,-70.86659666666667,W,2.7,53.6,221020,14.9,W,A,10/22/2020 20:00:42.438856
200042.00,A,42.517086666666664,N,-70.86658333333334,W,2.7,54.1,221020,14.9,W,A,10/22/2020 20:00:43.438183
200043.00,A,42.517093333333335,N,-70.86657166666667,W,2.7,55.5,221020,14.9,W,A,10/22/2020 20:00:44.438508
200044.00,A,42.51709833333334,N,-70.86655833333333,W,2.7,55.3,221020,14.9,W,A,10/22/2020 20:00:45.438832
200045.00,A,42.51710666666666,N,-70.86654333333334,W,2.8,54.4,221020,14.9,W,A,10/22/2020 20:00:46.438159
200046.00,A,42.517116666666666,N,-70.86653,W,2.8,54.6,221020,14.9,W,A,10/22/2020 20:00:47.438485
200047.00,A,42.51712333333333,N,-70.86651666666667,W,2.7,52.8,221020,14.9,W,A,10/22/2020 20:00:48.437811
200048.00,A,42.517133333333334,N,-70.86650333333333,W,2.8,52.6,221020,14.9,W,A,10/22/2020 20:00:49.438135
200050.00,A,42.51714666666667,N,-70.86647833333333,W,2.7,54.2,221020,14.9,W,A,10/22/2020 20:00:51.438785
200051.00,A,42.517155,N,-70.866465,W,2.7,56.1,221020,14.9,W,A,10/22/2020 20:00:52.438112
200052.00,A,42.517165,N,-70.86644833333334,W,2.7,54.9,221020,14.9,W,A,10/22/2020 20:00:53.440432
200053.00,A,42.51717166666667,N,-70.86643166666667,W,2.7,54.0,221020,14.9,W,A,10/22/2020 20:00:54.438761
200054.00,A,42.517178333333334,N,-70.86641833333333,W,2.7,53.6,221020,14.9,W,A,10/22/2020 20:00:55.439085
200055.00,A,42.51718666666667,N,-70.86640333333334,W,2.8,53.5,221020,14.9,W,A,10/22/2020 20:00:56.438412
200056.00,A,42.517195,N,-70.86639,W,2.8,51.4,221020,14.9,W,A,10/22/2020 20:00:57.438737
200057.00,A,42.517203333333335,N,-70.86637666666667,W,2.8,52.7,221020,14.9,W,A,10/22/2020 20:00:58.438065
200058.00,A,42.51721,N,-70.86636333333334,W,2.8,51.8,221020,14.9,W,A,10/22/2020 20:00:59.439387
200059.00,A,42.51721833333333,N,-70.86634666666667,W,2.8,53.7,221020,14.9,W,A,10/22/2020 20:01:00.438714
200100.00,A,42.517226666666666,N,-70.86633166666667,W,2.8,52.1,221020,14.9,W,A,10/22/2020 20:01:01.440036
200101.00,A,42.517235,N,-70.86631833333334,W,2.8,53.3,221020,14.9,W,A,10/22/2020 20:01:02.440361
200103.00,A,42.51725,N,-70.86629333333333,W,2.8,52.9,221020,14.9,W,A,10/22/2020 20:01:04.440011
200104.00,A,42.517255,N,-70.86628,W,2.7,52.3,221020,14.9,W,A,10/22/2020 20:01:05.440335
200105.00,A,42.51726166666667,N,-70.86626833333334,W,2.8,53.7,221020,14.9,W,A,10/22/2020 20:01:06.440660
200106.00,A,42.51727,N,-70.86625666666667,W,2.7,52.4,221020,14.9,W,A,10/22/2020 20:01:07.439988
200107.00,A,42.51727666666667,N,-70.86624166666667,W,2.7,51.8,221020,14.9,W,A,10/22/2020 20:01:08.440311
200108.00,A,42.517286666666664,N,-70.86622833333334,W,2.8,51.2,221020,14.9,W,A,10/22/2020 20:01:09.440637
200109.00,A,42.51729666666667,N,-70.86621666666667,W,2.7,49.5,221020,14.9,W,A,10/22/2020 20:01:10.439964
200110.00,A,42.517305,N,-70.86620333333333,W,2.7,49.6,221020,14.9,W,A,10/22/2020 20:01:11.440288
200111.00,A,42.51731,N,-70.86619333333333,W,2.7,48.6,221020,14.9,W,A,10/22/2020 20:01:12.443605
200112.00,A,42.517318333333336,N,-70.86618333333334,W,2.7,47.3,221020,14.9,W,A,10/22/2020 20:01:13.439940
200113.00,A,42.51732666666667,N,-70.86617,W,2.8,46.6,221020,14.9,W,A,10/22/2020 20:01:14.440264
200114.00,A,42.517336666666665,N,-70.866155,W,2.8,47.1,221020,14.9,W,A,10/22/2020 20:01:15.440588
200115.00,A,42.51734666666667,N,-70.86614,W,2.9,48.3,221020,14.9,W,A,10/22/2020 20:01:16.439916
200116.00,A,42.517356666666664,N,-70.86612333333333,W,2.8,50.6,221020,14.9,W,A,10/22/2020 20:01:17.440240
200117.00,A,42.51736666666667,N,-70.86611,W,2.8,50.7,221020,14.9,W,A,10/22/2020 20:01:18.440565
200118.00,A,42.51737333333333,N,-70.86609833333333,W,2.7,52.5,221020,14.9,W,A,10/22/2020 20:01:19.440890
200119.00,A,42.517381666666665,N,-70.86608333333334,W,2.8,52.5,221020,14.9,W,A,10/22/2020 20:01:20.440217
200120.00,A,42.51739,N,-70.86607,W,2.7,50.7,221020,14.9,W,A,10/22/2020 20:01:21.440541
200121.00,A,42.51739666666667,N,-70.86605833333333,W,2.8,49.4,221020,14.9,W,A,10/22/2020 20:01:22.440865
200122.00,A,42.517403333333334,N,-70.866045,W,2.8,49.7,221020,14.9,W,A,10/22/2020 20:01:23.440195
200123.00,A,42.51741166666667,N,-70.86603333333333,W,2.8,50.3,221020,14.9,W,A,10/22/2020 20:01:24.441516
200124.00,A,42.51742,N,-70.86602,W,2.8,49.8,221020,14.9,W,A,10/22/2020 20:01:25.441840
200125.00,A,42.517428333333335,N,-70.86600666666666,W,2.7,49.3,221020,14.9,W,A,10/22/2020 20:01:26.441167
200126.00,A,42.51743666666667,N,-70.865995,W,2.7,48.7,221020,14.9,W,A,10/22/2020 20:01:27.441492
200127.00,A,42.517445,N,-70.86598333333333,W,2.8,49.0,221020,14.9,W,A,10/22/2020 20:01:28.441814
200128.00,A,42.517453333333336,N,-70.86597,W,2.7,48.4,221020,14.9,W,A,10/22/2020 20:01:29.441143
200129.00,A,42.51746166666667,N,-70.86595666666666,W,2.8,51.3,221020,14.9,W,A,10/22/2020 20:01:30.441468
200130.00,A,42.51747,N,-70.86594166666667,W,2.7,51.4,221020,14.9,W,A,10/22/2020 20:01:31.441792
200131.00,A,42.51747666666667,N,-70.86592666666667,W,2.7,52.4,221020,14.9,W,A,10/22/2020 20:01:32.442116
200132.00,A,42.51748,N,-70.86591333333334,W,2.7,53.2,221020,14.9,W,A,10/22/2020 20:01:33.441443
200133.00,A,42.51748833333333,N,-70.86589833333333,W,2.7,52.6,221020,14.9,W,A,10/22/2020 20:01:34.441767
200134.00,A,42.517498333333336,N,-70.865885,W,2.8,50.1,221020,14.9,W,A,10/22/2020 20:01:35.442093
200135.00,A,42.51750833333333,N,-70.86586833333334,W,2.8,50.9,221020,14.9,W,A,10/22/2020 20:01:36.441420
200136.00,A,42.517516666666666,N,-70.865855,W,2.8,51.3,221020,14.9,W,A,10/22/2020 20:01:37.441746
200137.00,A,42.517525,N,-70.86583833333333,W,2.8,50.5,221020,14.9,W,A,10/22/2020 20:01:38.442067
200138.00,A,42.51753333333333,N,-70.865825,W,2.8,51.2,221020,14.9,W,A,10/22/2020 20:01:39.441395
200139.00,A,42.51754,N,-70.86581,W,2.8,52.2,221020,14.9,W,A,10/22/2020 20:01:40.441720
200140.00,A,42.517545,N,-70.865795,W,2.7,52.7,221020,14.9,W,A,10/22/2020 20:01:41.442047
200141.00,A,42.51755166666667,N,-70.86578333333334,W,2.7,53.1,221020,14.9,W,A,10/22/2020 20:01:42.441372
200142.00,A,42.51756,N,-70.86576833333334,W,2.7,52.6,221020,14.9,W,A,10/22/2020 20:01:43.441696
200143.00,A,42.51756666666667,N,-70.86575500000001,W,2.7,52.7,221020,14.9,W,A,10/22/2020 20:01:44.440026
200144.00,A,42.517575,N,-70.86574166666666,W,2.8,52.4,221020,14.9,W,A,10/22/2020 20:01:45.440349
200145.00,A,42.517583333333334,N,-70.86572833333334,W,2.7,50.8,221020,14.9,W,A,10/22/2020 20:01:46.443666
200146.00,A,42.51759166666667,N,-70.86571333333333,W,2.8,50.2,221020,14.9,W,A,10/22/2020 20:01:47.440002
200148.00,A,42.517606666666666,N,-70.86568666666666,W,2.7,50.2,221020,14.9,W,A,10/22/2020 20:01:49.440650
200149.00,A,42.517615,N,-70.865675,W,2.7,52.0,221020,14.9,W,A,10/22/2020 20:01:50.439978
200150.00,A,42.51762,N,-70.86566166666667,W,2.7,52.9,221020,14.9,W,A,10/22/2020 20:01:51.440303
200151.00,A,42.51763,N,-70.86565166666666,W,2.7,50.9,221020,14.9,W,A,10/22/2020 20:01:52.440626
200152.00,A,42.51763666666667,N,-70.86564,W,2.7,50.7,221020,14.9,W,A,10/22/2020 20:01:53.439953
200153.00,A,42.517645,N,-70.86562833333333,W,2.6,49.7,221020,14.9,W,A,10/22/2020 20:01:54.444268
200154.00,A,42.51765,N,-70.86561666666667,W,2.6,50.0,221020,14.9,W,A,10/22/2020 20:01:55.440602
200155.00,A,42.51765666666667,N,-70.865605,W,2.6,49.7,221020,14.9,W,A,10/22/2020 20:01:56.443920
200156.00,A,42.517665,N,-70.86559333333334,W,2.6,48.8,221020,14.9,W,A,10/22/2020 20:01:57.440255
200157.00,A,42.517673333333335,N,-70.86558,W,2.7,47.1,221020,14.9,W,A,10/22/2020 20:01:58.440579
200158.00,A,42.51768666666667,N,-70.865565,W,2.8,45.8,221020,14.9,W,A,10/22/2020 20:01:59.440903
200159.00,A,42.517696666666666,N,-70.865555,W,2.7,43.6,221020,14.9,W,A,10/22/2020 20:02:00.440230
200201.00,A,42.517715,N,-70.86552833333333,W,2.7,42.1,221020,14.9,W,A,10/22/2020 20:02:02.445864
200202.00,A,42.517725,N,-70.865515,W,2.7,44.4,221020,14.9,W,A,10/22/2020 20:02:03.441205
200203.00,A,42.51773333333333,N,-70.86550333333334,W,2.7,45.0,221020,14.9,W,A,10/22/2020 20:02:04.440532
200204.00,A,42.517743333333335,N,-70.86549333333333,W,2.7,44.2,221020,14.9,W,A,10/22/2020 20:02:05.440855
200205.00,A,42.51775,N,-70.86548166666667,W,2.7,46.8,221020,14.9,W,A,10/22/2020 20:02:06.441180
200206.00,A,42.51775666666666,N,-70.86546833333334,W,2.7,46.4,221020,14.9,W,A,10/22/2020 20:02:07.440509
200207.00,A,42.51776666666667,N,-70.865455,W,2.7,46.3,221020,14.9,W,A,10/22/2020 20:02:08.444820
200208.00,A,42.51777333333333,N,-70.865445,W,2.7,46.1,221020,14.9,W,A,10/22/2020 20:02:09.441155
200209.00,A,42.517781666666664,N,-70.86543333333333,W,2.7,44.9,221020,14.9,W,A,10/22/2020 20:02:10.440483
200210.00,A,42.517788333333336,N,-70.86542166666666,W,2.7,44.9,221020,14.9,W,A,10/22/2020 20:02:11.440809
200211.00,A,42.5178,N,-70.86540833333333,W,2.7,43.1,221020,14.9,W,A,10/22/2020 20:02:12.441133
200212.00,A,42.51781166666667,N,-70.865395,W,2.8,44.0,221020,14.9,W,A,10/22/2020 20:02:13.441457
200214.00,A,42.517830000000004,N,-70.86537,W,2.6,46.4,221020,14.9,W,A,10/22/2020 20:02:15.421162
200215.00,A,42.517835,N,-70.86535833333333,W,2.6,47.2,221020,14.9,W,A,10/22/2020 20:02:16.440435
200216.00,A,42.517845,N,-70.86534666666667,W,2.7,47.4,221020,14.9,W,A,10/22/2020 20:02:17.440760
200217.00,A,42.517855,N,-70.86533166666666,W,2.7,46.7,221020,14.9,W,A,10/22/2020 20:02:18.441083
200218.00,A,42.517865,N,-70.86532,W,2.7,44.1,221020,14.9,W,A,10/22/2020 20:02:19.441411
200219.00,A,42.51787,N,-70.86531,W,2.7,43.0,221020,14.9,W,A,10/22/2020 20:02:20.440736
200220.00,A,42.517878333333336,N,-70.8653,W,2.7,39.8,221020,14.9,W,A,10/22/2020 20:02:21.441061
200221.00,A,42.517885,N,-70.86529166666666,W,2.6,36.9,221020,14.9,W,A,10/22/2020 20:02:22.441387
200222.00,A,42.517895,N,-70.865285,W,2.6,33.4,221020,14.9,W,A,10/22/2020 20:02:23.441710
200223.00,A,42.517905,N,-70.86528166666666,W,2.5,29.0,221020,14.9,W,A,10/22/2020 20:02:24.441038
200224.00,A,42.517916666666665,N,-70.865275,W,2.6,26.1,221020,14.9,W,A,10/22/2020 20:02:25.441361
200225.00,A,42.51792833333333,N,-70.86526666666667,W,2.6,23.8,221020,14.9,W,A,10/22/2020 20:02:26.441689
200226.00,A,42.51794,N,-70.86526166666667,W,2.6,20.3,221020,14.9,W,A,10/22/2020 20:02:27.441016
200227.00,A,42.51795333333333,N,-70.865255,W,2.6,18.0,221020,14.9,W,A,10/22/2020 20:02:28.441338
200228.00,A,42.517966666666666,N,-70.86524833333333,W,2.6,16.8,221020,14.9,W,A,10/22/2020 20:02:29.441662
200229.00,A,42.51798,N,-70.86524333333334,W,2.7,14.8,221020,14.9,W,A,10/22/2020 20:02:30.440990
200230.00,A,42.51799333333334,N,-70.86524,W,2.7,13.0,221020,14.9,W,A,10/22/2020 20:02:31.441313
200231.00,A,42.518006666666665,N,-70.86523333333334,W,2.7,13.4,221020,14.9,W,A,10/22/2020 20:02:32.441637
200232.00,A,42.51801666666667,N,-70.86523,W,2.7,12.0,221020,14.9,W,A,10/22/2020 20:02:33.440965
200233.00,A,42.51802833333333,N,-70.86522833333333,W,2.7,11.7,221020,14.9,W,A,10/22/2020 20:02:34.441293
200234.00,A,42.51804,N,-70.86522333333333,W,2.6,13.2,221020,14.9,W,A,10/22/2020 20:02:35.441612
200235.00,A,42.518055,N,-70.86521666666667,W,2.6,12.4,221020,14.9,W,A,10/22/2020 20:02:36.440942
200236.00,A,42.51806833333333,N,-70.86521333333333,W,2.7,11.9,221020,14.9,W,A,10/22/2020 20:02:37.441265
200237.00,A,42.51808333333334,N,-70.86521166666667,W,2.7,10.0,221020,14.9,W,A,10/22/2020 20:02:38.441589
200238.00,A,42.518098333333334,N,-70.86521,W,2.8,10.7,221020,14.9,W,A,10/22/2020 20:02:39.440917
200239.00,A,42.51811166666667,N,-70.86520833333333,W,2.8,11.9,221020,14.9,W,A,10/22/2020 20:02:40.441243
200240.00,A,42.51812666666667,N,-70.86520166666666,W,2.8,11.5,221020,14.9,W,A,10/22/2020 20:02:41.441567
200241.00,A,42.51814,N,-70.86519833333334,W,2.8,14.8,221020,14.9,W,A,10/22/2020 20:02:42.441892
200242.00,A,42.51815333333333,N,-70.86519333333334,W,2.7,13.4,221020,14.9,W,A,10/22/2020 20:02:43.441218
200243.00,A,42.518168333333335,N,-70.86518833333334,W,2.7,15.2,221020,14.9,W,A,10/22/2020 20:02:44.421595
200244.00,A,42.51817833333333,N,-70.865185,W,2.7,15.9,221020,14.9,W,A,10/22/2020 20:02:45.441868
200245.00,A,42.51819,N,-70.86518166666667,W,2.7,15.1,221020,14.9,W,A,10/22/2020 20:02:46.421248
200246.00,A,42.51820166666667,N,-70.86517666666667,W,2.7,14.4,221020,14.9,W,A,10/22/2020 20:02:47.441519
200247.00,A,42.518213333333335,N,-70.86517166666667,W,2.7,14.2,221020,14.9,W,A,10/22/2020 20:02:48.421897
200248.00,A,42.518225,N,-70.86516666666667,W,2.8,13.1,221020,14.9,W,A,10/22/2020 20:02:49.442168
200249.00,A,42.518238333333336,N,-70.86516333333333,W,2.7,12.8,221020,14.9,W,A,10/22/2020 20:02:50.441496
200250.00,A,42.518251666666664,N,-70.86515833333333,W,2.7,11.7,221020,14.9,W,A,10/22/2020 20:02:51.441820
200251.00,A,42.51826333333333,N,-70.86515666666666,W,2.7,11.4,221020,14.9,W,A,10/22/2020 20:02:52.422197
200252.00,A,42.518275,N,-70.86515333333334,W,2.7,11.3,221020,14.9,W,A,10/22/2020 20:02:53.424516
200253.00,A,42.51828833333333,N,-70.86515166666666,W,2.7,10.1,221020,14.9,W,A,10/22/2020 20:02:54.443791
200254.00,A,42.518301666666666,N,-70.86514833333334,W,2.8,9.7,221020,14.9,W,A,10/22/2020 20:02:55.444115
200255.00,A,42.51831333333333,N,-70.865145,W,2.8,9.2,221020,14.9,W,A,10/22/2020 20:02:56.424492
200256.00,A,42.51832666666667,N,-70.86514166666667,W,2.8,9.1,221020,14.9,W,A,10/22/2020 20:02:57.423821
200257.00,A,42.51834,N,-70.86514166666667,W,2.8,8.2,221020,14.9,W,A,10/22/2020 20:02:58.444091
200259.00,A,42.518365,N,-70.86513833333333,W,2.8,7.7,221020,14.9,W,A,10/22/2020 20:03:00.423796
200300.00,A,42.51837666666667,N,-70.865135,W,2.8,8.2,221020,14.9,W,A,10/22/2020 20:03:01.424119
200301.00,A,42.518388333333334,N,-70.86513166666667,W,2.8,9.4,221020,14.9,W,A,10/22/2020 20:03:02.424446
200302.00,A,42.51840166666667,N,-70.86512666666667,W,2.8,8.1,221020,14.9,W,A,10/22/2020 20:03:03.424769
200303.00,A,42.518415,N,-70.86512166666667,W,2.8,10.6,221020,14.9,W,A,10/22/2020 20:03:04.444046
200304.00,A,42.51843,N,-70.86511666666667,W,2.8,8.9,221020,14.9,W,A,10/22/2020 20:03:05.444367
200305.00,A,42.51844166666667,N,-70.86511333333333,W,2.8,9.0,221020,14.9,W,A,10/22/2020 20:03:06.424744
200306.00,A,42.518455,N,-70.86511,W,2.8,9.6,221020,14.9,W,A,10/22/2020 20:03:07.444020
200307.00,A,42.51846666666667,N,-70.86511,W,2.8,8.0,221020,14.9,W,A,10/22/2020 20:03:08.444344
200308.00,A,42.518478333333334,N,-70.86510833333334,W,2.9,8.9,221020,14.9,W,A,10/22/2020 20:03:09.424720
200309.00,A,42.51849,N,-70.86510666666666,W,2.8,9.7,221020,14.9,W,A,10/22/2020 20:03:10.444992
200310.00,A,42.518505,N,-70.86510333333334,W,2.8,8.7,221020,14.9,W,A,10/22/2020 20:03:11.424373
200312.00,A,42.51853,N,-70.865095,W,2.8,8.8,221020,14.9,W,A,10/22/2020 20:03:13.425021
200313.00,A,42.518543333333334,N,-70.865095,W,2.8,10.0,221020,14.9,W,A,10/22/2020 20:03:14.444298
200314.00,A,42.51855666666667,N,-70.86509,W,2.8,9.4,221020,14.9,W,A,10/22/2020 20:03:15.444620
200315.00,A,42.518568333333334,N,-70.86508833333333,W,2.8,9.8,221020,14.9,W,A,10/22/2020 20:03:16.444944
200316.00,A,42.51858166666667,N,-70.86508833333333,W,2.8,9.6,221020,14.9,W,A,10/22/2020 20:03:17.444272
200317.00,A,42.518595,N,-70.865085,W,2.8,9.9,221020,14.9,W,A,10/22/2020 20:03:18.444597
200318.00,A,42.51860833333333,N,-70.865085,W,2.8,9.7,221020,14.9,W,A,10/22/2020 20:03:19.444920
200319.00,A,42.51862333333333,N,-70.86508166666667,W,2.9,9.5,221020,14.9,W,A,10/22/2020 20:03:20.445245
200320.00,A,42.518636666666666,N,-70.86507666666667,W,2.9,9.9,221020,14.9,W,A,10/22/2020 20:03:21.444573
200321.00,A,42.51864833333333,N,-70.86507333333333,W,2.8,9.8,221020,14.9,W,A,10/22/2020 20:03:22.444896
200322.00,A,42.51866,N,-70.86507,W,2.8,9.8,221020,14.9,W,A,10/22/2020 20:03:23.445220
200323.00,A,42.51867166666667,N,-70.86506666666666,W,2.8,11.1,221020,14.9,W,A,10/22/2020 20:03:24.424602
200324.00,A,42.518683333333335,N,-70.86506333333334,W,2.8,9.5,221020,14.9,W,A,10/22/2020 20:03:25.444873
200325.00,A,42.518695,N,-70.86506166666666,W,2.8,10.3,221020,14.9,W,A,10/22/2020 20:03:26.445197
200326.00,A,42.51870666666667,N,-70.86505833333334,W,2.8,9.7,221020,14.9,W,A,10/22/2020 20:03:27.445521
200327.00,A,42.51872,N,-70.865055,W,2.8,10.3,221020,14.9,W,A,10/22/2020 20:03:28.444851
200328.00,A,42.518735,N,-70.865055,W,2.8,8.4,221020,14.9,W,A,10/22/2020 20:03:29.447181
200329.00,A,42.518748333333335,N,-70.86505,W,2.8,9.5,221020,14.9,W,A,10/22/2020 20:03:30.445498
200330.00,A,42.51876333333333,N,-70.86504666666667,W,2.8,9.6,221020,14.9,W,A,10/22/2020 20:03:31.444825
200331.00,A,42.51877666666667,N,-70.865045,W,2.8,8.6,221020,14.9,W,A,10/22/2020 20:03:32.425203
200332.00,A,42.51879,N,-70.86504166666667,W,2.8,8.8,221020,14.9,W,A,10/22/2020 20:03:33.425527
200333.00,A,42.51880333333333,N,-70.86503833333333,W,2.8,8.6,221020,14.9,W,A,10/22/2020 20:03:34.444802
200334.00,A,42.518815000000004,N,-70.86503666666667,W,2.8,7.7,221020,14.9,W,A,10/22/2020 20:03:35.445127
200335.00,A,42.51882666666667,N,-70.86503333333333,W,2.7,8.9,221020,14.9,W,A,10/22/2020 20:03:36.445449
200336.00,A,42.518836666666665,N,-70.86503,W,2.6,8.4,221020,14.9,W,A,10/22/2020 20:03:37.426825
200337.00,A,42.51884833333333,N,-70.86502833333333,W,2.6,8.2,221020,14.9,W,A,10/22/2020 20:03:38.445103
200338.00,A,42.518858333333334,N,-70.86502833333333,W,2.6,7.4,221020,14.9,W,A,10/22/2020 20:03:39.425479
