date,time,wavelength1,bb_470_raw,wavelength2,bb_532_raw,wavelength3,bb_650_raw,wavelength4,datetime
10/22/20,12:00:48,470,156,532,192,650,246,539,10/22/2020 19:02:31.593015
10/22/20,12:00:49,470,167,532,193,650,245,539,10/22/2020 19:02:32.812753
10/22/20,12:00:50,470,160,532,193,650,246,539,10/22/2020 19:02:33.829036
10/22/20,12:00:51,470,165,532,194,650,246,539,10/22/2020 19:02:34.968986
10/22/20,12:00:52,470,156,532,194,650,244,539,10/22/2020 19:02:36.096969
10/22/20,12:00:53,470,156,532,191,650,242,539,10/22/2020 19:02:37.204009
10/22/20,12:00:55,470,155,532,191,650,239,539,10/22/2020 19:02:38.359918
10/22/20,12:00:56,470,157,532,189,650,241,539,10/22/2020 19:02:39.493885
10/22/20,12:00:57,470,161,532,188,650,247,539,10/22/2020 19:02:40.603914
10/22/20,12:00:58,470,156,532,194,650,246,539,10/22/2020 19:02:41.867536
10/22/20,12:00:59,470,163,532,190,650,248,539,10/22/2020 19:02:42.872848
10/22/20,12:01:00,470,164,532,197,650,247,539,10/22/2020 19:02:43.998836
10/22/20,12:01:01,470,162,532,204,650,254,539,10/22/2020 19:02:45.271432
10/22/20,12:01:02,470,162,532,196,650,260,539,10/22/2020 19:02:46.388444
10/22/20,12:01:04,470,168,532,201,650,263,539,10/22/2020 19:02:47.385777
10/22/20,12:01:05,470,170,532,205,650,257,539,10/22/2020 19:02:48.527722
10/22/20,12:01:06,470,169,532,204,650,259,539,10/22/2020 19:02:49.659694
10/22/20,12:01:07,470,169,532,205,650,257,539,10/22/2020 19:02:50.901374
10/22/20,12:01:08,470,169,532,205,650,268,539,10/22/2020 19:02:51.917656
10/22/20,12:01:09,470,172,532,206,650,266,539,10/22/2020 19:02:53.060598
10/22/20,12:01:10,470,174,532,205,650,263,539,10/22/2020 19:02:54.288315
10/22/20,12:01:12,470,172,532,199,650,266,539,10/22/2020 19:02:55.429262
10/22/20,12:01:13,470,171,532,207,650,267,539,10/22/2020 19:02:56.440559
10/22/20,12:01:14,470,172,532,205,650,268,539,10/22/2020 19:02:57.686226
10/22/20,12:01:15,470,172,532,218,650,268,539,10/22/2020 19:02:58.706499
10/22/20,12:01:16,470,172,532,209,650,277,539,10/22/2020 19:02:59.838470
10/22/20,12:01:17,470,171,532,227,650,270,539,10/22/2020 19:03:01.092118
10/22/20,12:01:18,470,176,532,227,650,269,539,10/22/2020 19:03:02.098424
10/22/20,12:01:19,470,174,532,228,650,269,539,10/22/2020 19:03:03.249347
10/22/20,12:01:21,470,173,532,233,650,266,539,10/22/2020 19:03:04.365363
10/22/20,12:01:22,470,180,532,233,650,275,539,10/22/2020 19:03:05.488357
10/22/20,12:01:23,470,176,532,222,650,279,539,10/22/2020 19:03:06.619332
10/22/20,12:01:24,470,173,532,222,650,275,539,10/22/2020 19:03:07.772249
10/22/20,12:01:25,470,170,532,221,650,274,539,10/22/2020 19:03:08.877296
10/22/20,12:01:26,470,177,532,212,650,279,539,10/22/2020 19:03:10.019239
10/22/20,12:01:27,470,171,532,211,650,273,539,10/22/2020 19:03:11.163181
10/22/20,12:01:28,470,177,532,222,650,278,539,10/22/2020 19:03:12.257254
10/22/20,12:01:30,470,175,532,215,650,278,539,10/22/2020 19:03:13.550794
10/22/20,12:01:31,470,167,532,216,650,277,539,10/22/2020 19:03:14.538154
10/22/20,12:01:32,470,179,532,218,650,277,539,10/22/2020 19:03:15.687081
10/22/20,12:01:33,470,187,532,218,650,279,539,10/22/2020 19:03:16.918788
10/22/20,12:01:34,470,163,532,213,650,272,539,10/22/2020 19:03:17.929083
10/22/20,12:01:35,470,181,532,217,650,283,539,10/22/2020 19:03:19.071029
10/22/20,12:01:36,470,175,532,211,650,276,539,10/22/2020 19:03:20.185050
10/22/20,12:01:38,470,170,532,213,650,278,539,10/22/2020 19:03:21.318019
10/22/20,12:01:39,470,179,532,213,650,274,539,10/22/2020 19:03:22.453983
10/22/20,12:01:40,470,174,532,214,650,278,539,10/22/2020 19:03:23.575979
10/22/20,12:01:41,470,176,532,209,650,280,539,10/22/2020 19:03:24.720919
10/22/20,12:01:42,470,172,532,211,650,269,539,10/22/2020 19:03:25.843914
10/22/20,12:01:43,470,175,532,208,650,266,539,10/22/2020 19:03:26.981872
10/22/20,12:01:44,470,173,532,214,650,274,539,10/22/2020 19:03:28.236516
10/22/20,12:01:45,470,178,532,210,650,275,539,10/22/2020 19:03:29.242824
10/22/20,12:01:47,470,174,532,211,650,274,539,10/22/2020 19:03:30.371806
10/22/20,12:01:48,470,175,532,214,650,274,539,10/22/2020 19:03:31.499797
10/22/20,12:01:49,470,179,532,214,650,278,539,10/22/2020 19:03:32.762409
10/22/20,12:01:50,470,177,532,216,650,282,539,10/22/2020 19:03:33.870445
10/22/20,12:01:51,470,175,532,218,650,280,539,10/22/2020 19:03:34.899693
10/22/20,12:01:52,470,181,532,228,650,280,539,10/22/2020 19:03:36.023686
10/22/20,12:01:53,470,179,532,240,650,288,539,10/22/2020 19:03:37.282321
10/22/20,12:01:54,470,181,532,227,650,288,539,10/22/2020 19:03:38.284639
10/22/20,12:01:56,470,183,532,226,650,293,539,10/22/2020 19:03:39.425590
10/22/20,12:01:57,470,186,532,246,650,301,539,10/22/2020 19:03:40.557560
10/22/20,12:01:58,470,187,532,252,650,297,539,10/22/2020 19:03:41.671581
10/22/20,12:01:59,470,189,532,258,650,306,539,10/22/2020 19:03:42.941186
10/22/20,12:02:00,470,189,532,256,650,300,539,10/22/2020 19:03:43.949488
10/22/20,12:02:01,470,187,532,233,650,298,539,10/22/2020 19:03:45.058520
10/22/20,12:02:02,470,187,532,218,650,300,539,10/22/2020 19:03:46.198473
10/22/20,12:02:04,470,193,532,235,650,300,539,10/22/2020 19:03:47.329448
10/22/20,12:02:05,470,184,532,239,650,295,539,10/22/2020 19:03:48.571127
10/22/20,12:02:06,470,182,532,224,650,288,539,10/22/2020 19:03:49.594390
10/22/20,12:02:07,470,189,532,223,650,293,539,10/22/2020 19:03:51.229017
10/22/20,12:02:08,470,183,532,221,650,289,539,10/22/2020 19:03:51.848362
10/22/20,12:02:09,470,174,532,219,650,288,539,10/22/2020 19:03:52.979337
10/22/20,12:02:10,470,183,532,219,650,287,539,10/22/2020 19:03:54.118289
10/22/20,12:02:11,470,170,532,216,650,277,539,10/22/2020 19:03:55.238294
10/22/20,12:02:13,470,165,532,216,650,279,539,10/22/2020 19:03:56.376252
10/22/20,12:02:14,470,161,532,214,650,266,539,10/22/2020 19:03:57.631894
10/22/20,12:02:15,470,165,532,205,650,266,539,10/22/2020 19:03:58.633214
10/22/20,12:02:16,470,173,532,210,650,274,539,10/22/2020 19:03:59.769177
10/22/20,12:02:17,470,167,532,209,650,268,539,10/22/2020 19:04:00.898158
10/22/20,12:02:18,470,169,532,217,650,272,539,10/22/2020 19:04:02.036112
10/22/20,12:02:19,470,179,532,215,650,269,539,10/22/2020 19:04:03.164097
10/22/20,12:02:20,470,171,532,214,650,272,539,10/22/2020 19:04:04.308036
10/22/20,12:02:22,470,166,532,203,650,264,539,10/22/2020 19:04:05.452973
10/22/20,12:02:23,470,165,532,198,650,257,539,10/22/2020 19:04:06.549042
10/22/20,12:02:24,470,163,532,195,650,248,539,10/22/2020 19:04:07.690988
10/22/20,12:02:25,470,157,532,190,650,240,539,10/22/2020 19:04:08.940646
10/22/20,12:02:26,470,153,532,186,650,229,539,10/22/2020 19:04:10.098548
10/22/20,12:02:27,470,151,532,177,650,223,539,10/22/2020 19:04:11.123808
10/22/20,12:02:28,470,150,532,185,650,222,539,10/22/2020 19:04:12.233839
10/22/20,12:02:30,470,147,532,183,650,226,539,10/22/2020 19:04:13.405703
10/22/20,12:02:31,470,150,532,184,650,224,539,10/22/2020 19:04:14.474845
10/22/20,12:02:32,470,151,532,178,650,228,539,10/22/2020 19:04:15.614796
10/22/20,12:02:33,470,152,532,174,650,227,539,10/22/2020 19:04:16.735797
10/22/20,12:02:34,470,153,532,181,650,236,539,10/22/2020 19:04:17.891706
10/22/20,12:02:35,470,157,532,181,650,242,539,10/22/2020 19:04:19.226135
10/22/20,12:02:36,470,163,532,191,650,244,539,10/22/2020 19:04:20.111766
10/22/20,12:02:37,470,165,532,193,650,249,539,10/22/2020 19:04:21.521996
10/22/20,12:02:39,470,162,532,187,650,261,539,10/22/2020 19:04:22.436549
10/22/20,12:02:40,470,171,532,188,650,263,539,10/22/2020 19:04:23.726099
10/22/20,12:02:41,470,172,532,201,650,263,539,10/22/2020 19:04:25.035597
10/22/20,12:02:42,470,172,532,196,650,272,539,10/22/2020 19:04:25.989050
10/22/20,12:02:43,470,179,532,206,650,277,539,10/22/2020 19:04:27.135981
10/22/20,12:02:44,470,181,532,215,650,279,539,10/22/2020 19:04:28.100399
10/22/20,12:02:45,470,180,532,216,650,283,539,10/22/2020 19:04:29.194474
10/22/20,12:02:47,470,175,532,209,650,275,539,10/22/2020 19:04:30.718397
10/22/20,12:02:48,470,178,532,215,650,266,539,10/22/2020 19:04:31.547181
10/22/20,12:02:49,470,179,532,217,650,276,539,10/22/2020 19:04:32.561468
10/22/20,12:02:50,470,187,532,224,650,284,539,10/22/2020 19:04:33.703415
10/22/20,12:02:51,470,186,532,222,650,291,539,10/22/2020 19:04:34.821423
10/22/20,12:02:52,470,186,532,218,650,289,539,10/22/2020 19:04:35.952399
10/22/20,12:02:53,470,181,532,223,650,287,539,10/22/2020 19:04:37.213027
10/22/20,12:02:54,470,176,532,220,650,281,539,10/22/2020 19:04:38.214350
10/22/20,12:02:56,470,168,532,224,650,281,539,10/22/2020 19:04:39.479964
10/22/20,12:02:57,470,167,532,223,650,293,539,10/22/2020 19:04:40.598971
10/22/20,12:02:58,470,170,532,225,650,287,539,10/22/2020 19:04:41.608270
10/22/20,12:02:59,470,175,532,222,650,294,539,10/22/2020 19:04:42.862914
10/22/20,12:03:00,470,181,532,224,650,295,539,10/22/2020 19:04:43.874212
10/22/20,12:03:01,470,188,532,224,650,292,539,10/22/2020 19:04:45.123868
10/22/20,12:03:02,470,191,532,225,650,299,539,10/22/2020 19:04:46.145138
10/22/20,12:03:03,470,186,532,227,650,296,539,10/22/2020 19:04:47.270129
10/22/20,12:03:05,470,188,532,228,650,300,539,10/22/2020 19:04:48.523774
10/22/20,12:03:06,470,188,532,228,650,301,539,10/22/2020 19:04:49.520111
10/22/20,12:03:07,470,185,532,226,650,291,539,10/22/2020 19:04:50.776749
10/22/20,12:03:08,470,185,532,232,650,287,539,10/22/2020 19:04:51.799014
10/22/20,12:03:09,470,179,532,213,650,279,539,10/22/2020 19:04:53.034711
10/22/20,12:03:10,470,179,532,208,650,273,539,10/22/2020 19:04:54.175658
10/22/20,12:03:11,470,170,532,203,650,268,539,10/22/2020 19:04:55.188948
10/22/20,12:03:13,470,174,532,205,650,271,539,10/22/2020 19:04:56.299976
10/22/20,12:03:14,470,170,532,204,650,269,539,10/22/2020 19:04:57.439928
10/22/20,12:03:15,470,170,532,215,650,266,539,10/22/2020 19:04:58.706543
10/22/20,12:03:16,470,168,532,208,650,266,539,10/22/2020 19:04:59.691904
10/22/20,12:03:17,470,168,532,204,650,261,539,10/22/2020 19:05:00.953530
10/22/20,12:03:18,470,165,532,206,650,258,539,10/22/2020 19:05:01.966821
10/22/20,12:03:19,470,171,532,202,650,258,539,10/22/2020 19:05:03.099790
10/22/20,12:03:20,470,166,532,203,650,263,539,10/22/2020 19:05:04.222786
10/22/20,12:03:22,470,170,532,215,650,257,539,10/22/2020 19:05:05.358747
10/22/20,12:03:23,470,167,532,203,650,256,539,10/22/2020 19:05:06.483739
10/22/20,12:03:24,470,164,532,187,650,265,539,10/22/2020 19:05:07.628675
10/22/20,12:03:25,470,166,532,219,650,255,539,10/22/2020 19:05:08.754665
10/22/20,12:03:26,470,172,532,200,650,267,539,10/22/2020 19:05:09.880653
10/22/20,12:03:27,470,171,532,203,650,265,539,10/22/2020 19:05:11.003647
10/22/20,12:03:28,470,173,532,212,650,273,539,10/22/2020 19:05:12.149584
10/22/20,12:03:29,470,169,532,201,650,266,539,10/22/2020 19:05:13.290534
10/22/20,12:03:31,470,166,532,214,650,270,539,10/22/2020 19:05:14.414524
10/22/20,12:03:32,470,170,532,216,650,271,539,10/22/2020 19:05:15.535528
10/22/20,12:03:33,470,171,532,212,650,277,539,10/22/2020 19:05:16.672487
10/22/20,12:03:34,470,183,532,213,650,274,539,10/22/2020 19:05:17.788502
10/22/20,12:03:35,470,178,532,215,650,286,539,10/22/2020 19:05:18.925462
10/22/20,12:03:36,470,170,532,217,650,280,539,10/22/2020 19:05:20.059429
10/22/20,12:03:37,470,185,532,214,650,281,539,10/22/2020 19:05:21.194394
10/22/20,12:03:39,470,185,532,216,650,291,539,10/22/2020 19:05:22.347309
10/22/20,12:03:40,470,189,532,218,650,276,539,10/22/2020 19:05:23.571037
10/22/20,12:03:41,470,182,532,221,650,275,539,10/22/2020 19:05:24.601281
10/22/20,12:03:42,470,187,532,217,650,277,539,10/22/2020 19:05:25.719291
10/22/20,12:03:43,470,178,532,214,650,278,539,10/22/2020 19:05:26.847273
10/22/20,12:03:44,470,181,532,215,650,278,539,10/22/2020 19:05:28.092955
10/22/20,12:03:45,470,183,532,216,650,281,539,10/22/2020 19:05:29.239873
10/22/20,12:03:46,470,180,532,212,650,281,539,10/22/2020 19:05:30.233217
10/22/20,12:03:48,470,180,532,217,650,286,539,10/22/2020 19:05:31.387132
10/22/20,12:03:49,470,179,532,216,650,283,539,10/22/2020 19:05:32.511124
10/22/20,12:03:50,470,178,532,222,650,281,539,10/22/2020 19:05:33.630133
10/22/20,12:03:51,470,176,532,222,650,276,539,10/22/2020 19:05:34.776065
10/22/20,12:03:52,470,175,532,221,650,271,539,10/22/2020 19:05:35.894078
10/22/20,12:03:53,470,172,532,216,650,275,539,10/22/2020 19:05:37.012086
10/22/20,12:03:54,470,170,532,218,650,263,539,10/22/2020 19:05:38.153034
10/22/20,12:03:55,470,173,532,204,650,265,539,10/22/2020 19:05:39.286004
10/22/20,12:03:57,470,170,532,200,650,267,539,10/22/2020 19:05:40.403015
10/22/20,12:03:58,470,174,532,210,650,266,539,10/22/2020 19:05:41.555933
10/22/20,12:03:59,470,170,532,210,650,266,539,10/22/2020 19:05:42.690897
10/22/20,12:04:00,470,167,532,210,650,261,539,10/22/2020 19:05:43.801924
10/22/20,12:04:01,470,171,532,198,650,259,539,10/22/2020 19:05:45.332833
10/22/20,12:04:02,470,169,532,206,650,258,539,10/22/2020 19:05:46.060883
10/22/20,12:04:03,470,168,532,211,650,257,539,10/22/2020 19:05:47.209813
10/22/20,12:04:05,470,165,532,194,650,259,539,10/22/2020 19:05:48.345772
10/22/20,12:04:06,470,163,532,213,650,259,539,10/22/2020 19:05:49.452813
10/22/20,12:04:07,470,165,532,193,650,257,539,10/22/2020 19:05:50.602736
10/22/20,12:04:08,470,168,532,191,650,254,539,10/22/2020 19:05:51.732714
10/22/20,12:04:09,470,167,532,190,650,265,539,10/22/2020 19:05:52.975389
10/22/20,12:04:10,470,166,532,200,650,256,539,10/22/2020 19:05:54.101379
10/22/20,12:04:11,470,163,532,217,650,256,539,10/22/2020 19:05:55.118657
10/22/20,12:04:12,470,168,532,210,650,260,539,10/22/2020 19:05:56.243648
10/22/20,12:04:14,470,168,532,193,650,252,539,10/22/2020 19:05:57.377614
10/22/20,12:04:15,470,171,532,197,650,256,539,10/22/2020 19:05:58.505597
10/22/20,12:04:16,470,171,532,194,650,258,539,10/22/2020 19:05:59.657517
10/22/20,12:04:17,470,168,532,198,650,259,539,10/22/2020 19:06:00.791483
10/22/20,12:04:18,470,166,532,197,650,256,539,10/22/2020 19:06:01.898523
10/22/20,12:04:19,470,167,532,200,650,250,539,10/22/2020 19:06:03.154165
10/22/20,12:04:20,470,159,532,198,650,260,539,10/22/2020 19:06:04.159477
10/22/20,12:04:22,470,163,532,198,650,254,539,10/22/2020 19:06:05.328350
10/22/20,12:04:23,470,158,532,196,650,249,539,10/22/2020 19:06:06.584988
10/22/20,12:04:24,470,164,532,204,650,251,539,10/22/2020 19:06:07.559382
10/22/20,12:04:25,470,174,532,200,650,254,539,10/22/2020 19:06:08.690358
10/22/20,12:04:26,470,165,532,194,650,256,539,10/22/2020 19:06:09.960958
10/22/20,12:04:27,470,162,532,199,650,258,539,10/22/2020 19:06:11.064010
10/22/20,12:04:28,470,165,532,199,650,251,539,10/22/2020 19:06:12.194985
10/22/20,12:04:29,470,166,532,200,650,256,539,10/22/2020 19:06:13.226226
10/22/20,12:04:31,470,160,532,198,650,247,539,10/22/2020 19:06:14.355207
10/22/20,12:04:32,470,163,532,206,650,255,539,10/22/2020 19:06:15.490171
10/22/20,12:04:33,470,166,532,201,650,258,539,10/22/2020 19:06:16.606186
10/22/20,12:04:34,470,165,532,200,650,252,539,10/22/2020 19:06:17.737162
10/22/20,12:04:35,470,163,532,201,650,254,539,10/22/2020 19:06:18.869133
10/22/20,12:04:36,470,166,532,204,650,256,539,10/22/2020 19:06:20.011078
10/22/20,12:04:37,470,165,532,197,650,250,539,10/22/2020 19:06:21.116124
10/22/20,12:04:38,470,163,532,204,650,256,539,10/22/2020 19:06:22.250090
10/22/20,12:04:40,470,163,532,197,650,258,539,10/22/2020 19:06:23.398020
10/22/20,12:04:41,470,165,532,193,650,258,539,10/22/2020 19:06:24.518024
10/22/20,12:04:42,470,162,532,204,650,253,539,10/22/2020 19:06:25.628056
10/22/20,12:04:43,470,163,532,187,650,256,539,10/22/2020 19:06:26.784962
10/22/20,12:04:44,470,163,532,198,650,255,539,10/22/2020 19:06:27.912944
10/22/20,12:04:45,470,167,532,198,650,261,539,10/22/2020 19:06:29.042923
10/22/20,12:04:46,470,159,532,191,650,252,539,10/22/2020 19:06:30.180877
10/22/20,12:04:48,470,163,532,195,650,250,539,10/22/2020 19:06:31.308862
10/22/20,12:04:49,470,162,532,194,650,248,539,10/22/2020 19:06:32.560512
10/22/20,12:04:50,470,161,532,191,650,245,539,10/22/2020 19:06:33.575797
10/22/20,12:04:51,470,157,532,196,650,240,539,10/22/2020 19:06:34.816479
10/22/20,12:04:52,470,159,532,190,650,245,539,10/22/2020 19:06:35.824782
10/22/20,12:04:53,470,159,532,191,650,243,539,10/22/2020 19:06:36.959747
10/22/20,12:04:54,470,156,532,199,650,244,539,10/22/2020 19:06:38.091718
10/22/20,12:04:55,470,164,532,181,650,248,539,10/22/2020 19:06:39.221697
10/22/20,12:04:57,470,162,532,209,650,245,539,10/22/2020 19:06:40.382592
10/22/20,12:04:58,470,161,532,186,650,242,539,10/22/2020 19:06:41.481653
10/22/20,12:04:59,470,164,532,203,650,249,539,10/22/2020 19:06:42.617615
10/22/20,12:05:00,470,158,532,193,650,249,539,10/22/2020 19:06:43.739613
10/22/20,12:05:01,470,159,532,198,650,244,539,10/22/2020 19:06:44.888540
10/22/20,12:05:02,470,161,532,185,650,250,539,10/22/2020 19:06:45.997575
10/22/20,12:05:03,470,169,532,191,650,250,539,10/22/2020 19:06:47.259200
10/22/20,12:05:04,470,162,532,199,650,247,539,10/22/2020 19:06:48.254537
10/22/20,12:05:06,470,164,532,201,650,257,539,10/22/2020 19:06:49.386510
10/22/20,12:05:07,470,163,532,197,650,250,539,10/22/2020 19:06:50.521475
10/22/20,12:05:08,470,166,532,197,650,254,539,10/22/2020 19:06:51.655441
10/22/20,12:05:09,470,169,532,199,650,262,540,10/22/2020 19:06:52.907094
10/22/20,12:05:10,470,167,532,202,650,255,539,10/22/2020 19:06:53.941328
10/22/20,12:05:11,470,163,532,201,650,254,539,10/22/2020 19:06:55.050361
10/22/20,12:05:12,470,172,532,200,650,264,539,10/22/2020 19:06:56.176348
10/22/20,12:05:14,470,170,532,203,650,258,539,10/22/2020 19:06:57.307325
10/22/20,12:05:15,470,162,532,209,650,267,539,10/22/2020 19:06:58.440293
10/22/20,12:05:16,470,181,532,207,650,272,539,10/22/2020 19:06:59.680975
10/22/20,12:05:17,470,176,532,209,650,270,539,10/22/2020 19:07:00.696260
10/22/20,12:05:18,470,174,532,217,650,267,539,10/22/2020 19:07:01.830227
10/22/20,12:05:19,470,165,532,210,650,273,539,10/22/2020 19:07:02.956216
10/22/20,12:05:20,470,170,532,209,650,275,539,10/22/2020 19:07:04.106139
10/22/20,12:05:21,470,172,532,216,650,275,539,10/22/2020 19:07:05.233127
10/22/20,12:05:23,470,177,532,211,650,272,539,10/22/2020 19:07:06.356122
10/22/20,12:05:24,470,176,532,209,650,275,539,10/22/2020 19:07:07.483107
10/22/20,12:05:25,470,173,532,210,650,272,539,10/22/2020 19:07:08.622061
10/22/20,12:05:26,470,177,532,212,650,279,539,10/22/2020 19:07:09.759022
10/22/20,12:05:27,470,176,532,213,650,277,539,10/22/2020 19:07:10.883015
10/22/20,12:05:28,470,178,532,212,650,264,539,10/22/2020 19:07:12.014986
10/22/20,12:05:29,470,171,532,215,650,271,539,10/22/2020 19:07:13.143967
10/22/20,12:05:30,470,175,532,221,650,270,539,10/22/2020 19:07:14.272947
10/22/20,12:05:32,470,170,532,222,650,268,539,10/22/2020 19:07:15.409906
10/22/20,12:05:33,470,177,532,217,650,269,539,10/22/2020 19:07:16.537890
10/22/20,12:05:34,470,172,532,211,650,277,539,10/22/2020 19:07:17.783558
10/22/20,12:05:35,470,176,532,199,650,276,539,10/22/2020 19:07:18.803828
10/22/20,12:05:36,470,178,532,208,650,277,539,10/22/2020 19:07:19.936799
10/22/20,12:05:37,470,172,532,204,650,278,539,10/22/2020 19:07:21.063785
10/22/20,12:05:38,470,176,532,225,650,272,539,10/22/2020 19:07:22.193761
10/22/20,12:05:40,470,176,532,207,650,267,539,10/22/2020 19:07:23.327730
10/22/20,12:05:41,470,170,532,196,650,268,539,10/22/2020 19:07:24.471669
10/22/20,12:05:42,470,173,532,209,650,263,539,10/22/2020 19:07:25.595663
10/22/20,12:05:43,470,166,532,215,650,260,539,10/22/2020 19:07:26.712675
10/22/20,12:05:44,470,171,532,218,650,263,539,10/22/2020 19:07:27.861604
10/22/20,12:05:45,470,174,532,204,650,263,539,10/22/2020 19:07:28.969641
10/22/20,12:05:46,470,173,532,193,650,261,539,10/22/2020 19:07:30.100615
10/22/20,12:05:47,470,173,532,199,650,254,539,10/22/2020 19:07:31.240567
10/22/20,12:05:49,470,164,532,208,650,255,539,10/22/2020 19:07:32.367552
10/22/20,12:05:50,470,171,532,201,650,260,539,10/22/2020 19:07:33.494538
10/22/20,12:05:51,470,165,532,197,650,256,539,10/22/2020 19:07:34.635485
10/22/20,12:05:52,470,167,532,206,650,254,539,10/22/2020 19:07:35.759478
10/22/20,12:05:53,470,164,532,197,650,256,539,10/22/2020 19:07:37.008140
10/22/20,12:05:54,470,163,532,198,650,246,539,10/22/2020 19:07:38.025417
10/22/20,12:05:55,470,162,532,194,650,249,539,10/22/2020 19:07:39.535382
10/22/20,12:05:56,470,162,532,197,650,249,539,10/22/2020 19:07:40.280386
10/22/20,12:05:58,470,153,532,190,650,236,540,10/22/2020 19:07:41.417346
10/22/20,12:05:59,470,163,532,192,650,248,539,10/22/2020 19:07:42.544331
10/22/20,12:06:00,470,154,532,194,650,238,539,10/22/2020 19:07:43.677301
10/22/20,12:06:01,470,149,532,193,650,238,540,10/22/2020 19:07:44.811267
10/22/20,12:06:02,470,157,532,195,650,245,539,10/22/2020 19:07:46.046964
10/22/20,12:06:03,470,171,532,195,650,247,539,10/22/2020 19:07:47.075212
10/22/20,12:06:04,470,163,532,190,650,242,539,10/22/2020 19:07:48.223144
10/22/20,12:06:06,470,151,532,185,650,238,539,10/22/2020 19:07:49.321207
10/22/20,12:06:07,470,154,532,193,650,248,539,10/22/2020 19:07:50.580838
10/22/20,12:06:08,470,154,532,186,650,245,539,10/22/2020 19:07:51.641001
10/22/20,12:06:09,470,158,532,188,650,241,539,10/22/2020 19:07:52.722109
10/22/20,12:06:10,470,154,532,180,650,233,539,10/22/2020 19:07:53.856080
10/22/20,12:06:11,470,152,532,196,650,247,539,10/22/2020 19:07:54.986055
10/22/20,12:06:12,470,165,532,197,650,250,539,10/22/2020 19:07:56.121019
10/22/20,12:06:13,470,160,532,199,650,249,539,10/22/2020 19:07:57.240026
10/22/20,12:06:15,470,164,532,195,650,252,539,10/22/2020 19:07:58.374990
10/22/20,12:06:16,470,161,532,199,650,257,539,10/22/2020 19:07:59.529901
10/22/20,12:06:17,470,159,532,197,650,258,539,10/22/2020 19:08:00.631953
10/22/20,12:06:18,470,160,532,195,650,256,539,10/22/2020 19:08:01.767914
10/22/20,12:06:19,470,162,532,189,650,249,539,10/22/2020 19:08:02.899887
10/22/20,12:06:20,470,160,532,202,650,249,539,10/22/2020 19:08:04.033854
10/22/20,12:06:21,470,160,532,186,650,251,539,10/22/2020 19:08:05.159842
10/22/20,12:06:22,470,161,532,200,650,252,539,10/22/2020 19:08:06.276855
10/22/20,12:06:24,470,161,532,196,650,257,539,10/22/2020 19:08:07.410824
10/22/20,12:06:25,470,161,532,184,650,250,539,10/22/2020 19:08:08.558752
10/22/20,12:06:26,470,161,532,206,650,249,539,10/22/2020 19:08:09.681749
10/22/20,12:06:27,470,164,532,193,650,251,539,10/22/2020 19:08:10.804746
10/22/20,12:06:28,470,162,532,195,650,255,539,10/22/2020 19:08:11.940707
10/22/20,12:06:29,470,160,532,198,650,250,540,10/22/2020 19:08:13.095620
10/22/20,12:06:30,470,161,532,194,650,246,539,10/22/2020 19:08:14.217615
10/22/20,12:06:32,470,157,532,189,650,250,539,10/22/2020 19:08:15.473258
10/22/20,12:06:33,470,160,532,189,650,240,539,10/22/2020 19:08:16.478568
10/22/20,12:06:34,470,161,532,186,650,244,539,10/22/2020 19:08:17.596579
10/22/20,12:06:35,470,161,532,183,650,246,539,10/22/2020 19:08:18.726557
10/22/20,12:06:36,470,160,532,183,650,249,540,10/22/2020 19:08:19.871496
10/22/20,12:06:37,470,163,532,188,650,245,539,10/22/2020 19:08:20.984518
10/22/20,12:06:38,470,155,532,202,650,246,539,10/22/2020 19:08:22.247154
10/22/20,12:06:39,470,173,532,204,650,264,539,10/22/2020 19:08:23.252452
10/22/20,12:06:41,470,166,532,197,650,259,539,10/22/2020 19:08:24.377442
10/22/20,12:06:42,470,160,532,206,650,260,539,10/22/2020 19:08:25.591196
10/22/20,12:06:43,470,173,532,201,650,260,539,10/22/2020 19:08:26.645376
10/22/20,12:06:44,470,171,532,200,650,262,539,10/22/2020 19:08:27.769371
10/22/20,12:06:45,470,153,532,190,650,247,539,10/22/2020 19:08:29.019028
10/22/20,12:06:46,470,156,532,189,650,240,539,10/22/2020 19:08:30.051267
10/22/20,12:06:47,470,161,532,194,650,247,539,10/22/2020 19:08:31.209171
10/22/20,12:06:49,470,155,532,188,650,244,540,10/22/2020 19:08:32.294269
10/22/20,12:06:50,470,155,532,180,650,233,539,10/22/2020 19:08:33.554897
10/22/20,12:06:51,470,146,532,173,650,223,539,10/22/2020 19:08:34.550233
10/22/20,12:06:52,470,142,532,182,650,222,539,10/22/2020 19:08:35.686196
10/22/20,12:06:53,470,149,532,177,650,222,540,10/22/2020 19:08:36.824153
10/22/20,12:06:54,470,143,532,178,650,224,539,10/22/2020 19:08:37.949144
10/22/20,12:06:55,470,156,532,184,650,234,539,10/22/2020 19:08:39.076129
10/22/20,12:06:56,470,151,532,189,650,240,539,10/22/2020 19:08:40.222065
10/22/20,12:06:58,470,157,532,188,650,239,539,10/22/2020 19:08:41.331098
10/22/20,12:06:59,470,159,532,196,650,249,539,10/22/2020 19:08:42.477033
10/22/20,12:07:00,470,158,532,196,650,247,539,10/22/2020 19:08:43.610004
10/22/20,12:07:01,470,157,532,189,650,244,539,10/22/2020 19:08:44.737985
10/22/20,12:07:02,470,153,532,187,650,237,540,10/22/2020 19:08:45.872951
